Case,Activity,Timestamp,Resource,label
42,check for completeness,2023-10-02 18:47:53.063,Clerk-000002,
42,new online application received,2023-10-02 18:47:53.063,,
42,perform checks,2023-10-02 19:00:41.890,Clerk-000005,synonymous label('Perform checks')
42,make decision,2023-10-02 19:56:45.515,Manager-000006,
42,notify accept,2023-10-02 19:57:11.601,Manager-000001,
42,deliver card,2023-10-02 20:03:30.555,Manager-000004,
42,event 13 end,2023-10-02 20:06:12.137,,
43,check for completeness,2023-10-02 19:09:50.801,Clerk-000003,
43,new online application received,2023-10-02 19:09:50.801,,
43,perform checks,2023-10-02 19:31:51.551,Clerk-000004,
43,make decision,2023-10-02 19:38:31.583,Manager-000003,
43,notify reject,2023-10-02 19:55:30.861,Manager-000002,
43,review request received,2023-10-02 20:17:24.999,,
43,check for completeness,2023-10-02 20:17:34.999,Clerk-000001,
43,request info,2023-10-02 20:26:22.569,Manager-000005,
43,info received,2023-10-02 20:34:58.931,,
43,check for completeness,2023-10-02 20:35:08.931,Clerk-000002,
43,perform checks,2023-10-02 20:42:37.015,Clerk-000003,
43,make decision,2023-10-02 20:42:47.958,Manager-000001,
43,notify reject,2023-10-02 20:55:45.022,Manager-000006,
43,time out,2023-10-02 20:59:02.157,,
43,event 13 end,2023-10-02 20:59:12.157,,
44,check for completeness,2023-10-02 19:56:45.012,Clerk-000006,
44,new online application received,2023-10-02 19:56:45.012,,
44,perform checks,2023-10-02 20:33:25.408,Clerk-000004,
44,make decision,2023-10-02 20:46:27.168,Manager-000002,
44,notify accept,2023-10-02 20:51:44.686,Manager-000003,
44,deliver card,2023-10-02 21:08:58.879,Manager-000001,
44,event 13 end,2023-10-02 21:12:29.436,,
45,check for completeness,2023-10-02 20:18:12.238,Clerk-000002,
45,new online application received,2023-10-02 20:18:12.238,,
45,perform checks,2023-10-02 20:21:51.527,Clerk-000003,synonymous label('Perform checks')
45,make decision,2023-10-02 20:29:48.481,Manager-000003,
45,notify reject,2023-10-02 20:31:41.684,Manager-000006,
45,review request received,2023-10-02 20:33:58.476,,
45,check for completeness,2023-10-02 20:34:08.476,Clerk-000005,
45,request info,2023-10-02 20:43:33.711,Manager-000004,
45,info received,2023-10-02 20:57:20.772,,
45,check for completeness,2023-10-02 20:57:30.772,Clerk-000002,
45,perform checks,2023-10-02 21:24:13.963,Clerk-000005,synonymous label('Perform checks')
45,make decision,2023-10-02 21:27:57.021,Manager-000005,
45,notify accept,2023-10-02 21:36:32.746,Manager-000003,
45,deliver card,2023-10-02 21:44:50.114,Manager-000002,
45,event 13 end,2023-10-02 22:13:55.554,,
46,check for completeness,2023-10-02 20:36:30.685,Clerk-000001,
46,new online application received,2023-10-02 20:36:30.685,,
46,perform checks,2023-10-02 20:50:21.127,Clerk-000006,
46,make decision,2023-10-02 20:56:50.576,Manager-000005,
46,notify accept,2023-10-02 21:04:00.031,Manager-000002,
46,deliver card,2023-10-02 21:16:56.456,Manager-000004,
46,event 13 end,2023-10-02 21:31:35.866,,
47,check for completeness,2023-10-02 21:24:00.837,Clerk-000003,
47,new online application received,2023-10-02 21:24:00.837,,
47,request info,2023-10-02 21:25:04.834,Manager-000006,
47,info received,2023-10-02 21:30:03.737,,
47,check for completeness,2023-10-02 21:30:13.737,Clerk-000004,
47,request info,2023-10-02 21:38:14.733,Manager-000001,
47,info received,2023-10-02 21:40:59.029,,
47,check for completeness,2023-10-02 21:41:09.029,Clerk-000001,
47,perform checks,2023-10-02 21:41:51.370,Clerk-000006,
47,make decision,2023-10-02 21:49:00.707,Manager-000006,
47,notify reject,2023-10-02 21:58:57.576,Manager-000004,
47,review request received,2023-10-02 22:00:27.932,,
47,check for completeness,2023-10-02 22:00:37.932,Clerk-000002,
47,perform checks,2023-10-02 22:01:54.433,Clerk-000003,
47,make decision,2023-10-02 22:05:31.709,Manager-000005,
47,notify reject,2023-10-02 22:16:59.274,Manager-000001,
47,time out,2023-10-02 22:25:09.045,,
47,event 13 end,2023-10-02 22:25:19.045,,
48,check for completeness,2023-10-02 22:12:43.742,Clerk-000005,
48,new online application received,2023-10-02 22:12:43.742,,
48,request info,2023-10-02 22:28:02.111,Manager-000003,
48,info received,2023-10-02 22:48:35.633,,
48,check for completeness,2023-10-02 22:48:45.633,Clerk-000001,
48,request info,2023-10-02 22:56:18.538,Manager-000006,
48,info received,2023-10-02 23:21:20.906,,
48,check for completeness,2023-10-02 23:21:30.906,Clerk-000005,
48,request info,2023-10-02 23:45:49.340,Manager-000002,
48,info received,2023-10-02 23:57:31.733,,
48,check for completeness,2023-10-02 23:57:41.733,Clerk-000006,
48,request info,2023-10-03 00:01:13.483,Manager-000003,
48,info received,2023-10-03 00:17:06.375,,
48,check for completeness,2023-10-03 00:17:16.375,Clerk-000002,
48,request info,2023-10-03 00:20:13.886,Manager-000002,
48,info received,2023-10-03 00:24:27.163,,
48,check for completeness,2023-10-03 00:24:37.163,Clerk-000005,
48,request info,2023-10-03 00:28:59.821,Manager-000006,
48,info received,2023-10-03 00:32:11.728,,
48,check for completeness,2023-10-03 00:32:21.728,Clerk-000004,
48,perform checks,2023-10-03 00:39:07.892,Clerk-000001,
48,make decision,2023-10-03 00:59:40.041,Manager-000004,
48,notify reject,2023-10-03 01:10:49.811,Manager-000003,
48,time out,2023-10-03 01:42:58.246,,
48,event 13 end,2023-10-03 01:43:08.246,,
49,check for completeness,2023-10-02 22:39:55.747,Clerk-000004,
49,new online application received,2023-10-02 22:39:55.747,,
49,request info,2023-10-02 23:20:25.298,Manager-000002,
49,info received,2023-10-02 23:23:54.056,,
49,check for completeness,2023-10-02 23:24:04.056,Clerk-000001,
49,request info,2023-10-02 23:28:06.868,Manager-000001,
49,info received,2023-10-02 23:37:13.914,,
49,check for completeness,2023-10-02 23:37:23.914,Clerk-000002,
49,perform checks,2023-10-03 00:02:08.923,Clerk-000005,
49,make decision,2023-10-03 00:02:10.455,Manager-000001,
49,notify reject,2023-10-03 00:27:48.580,Manager-000005,
49,time out,2023-10-03 00:41:24.175,,
49,event 13 end,2023-10-03 00:41:34.175,,
50,check for completeness,2023-10-02 22:55:08.564,Clerk-000006,
50,new online application received,2023-10-02 22:55:08.564,,
50,request info,2023-10-02 22:57:49.865,Manager-000004,
50,info received,2023-10-02 23:08:59.836,,
50,check for completeness,2023-10-02 23:09:09.836,Clerk-000002,
50,perform checks,2023-10-02 23:16:04.693,Clerk-000003,synonymous label('Perform checks')
50,make decision,2023-10-02 23:22:15.982,Manager-000005,
50,notify accept,2023-10-02 23:28:14.793,Manager-000003,
50,deliver card,2023-10-02 23:31:07.834,Manager-000004,
50,event 13 end,2023-10-02 23:48:02.653,,
51,check for completeness,2023-10-02 23:25:21.967,Clerk-000006,
51,new online application received,2023-10-02 23:25:21.967,,
51,request info,2023-10-02 23:40:21.224,Manager-000006,
51,info received,2023-10-02 23:41:12.565,,
51,check for completeness,2023-10-02 23:41:22.565,Clerk-000003,
51,request info,2023-10-03 00:39:17.379,Manager-000002,
51,info received,2023-10-03 00:46:26.071,,
51,check for completeness,2023-10-03 00:46:36.071,Clerk-000002,
51,perform checks,2023-10-03 00:50:24.923,Clerk-000006,
51,make decision,2023-10-03 01:14:15.715,Manager-000001,
51,notify reject,2023-10-03 01:25:02.864,Manager-000005,
51,time out,2023-10-03 01:26:55.001,,
51,event 13 end,2023-10-03 01:27:05.001,,
52,check for completeness,2023-10-02 23:41:02.832,Clerk-000004,
52,new online application received,2023-10-02 23:41:02.832,,
52,perform checks,2023-10-02 23:47:20.295,Clerk-000001,
52,make decision,2023-10-02 23:56:30.737,Manager-000005,
52,notify reject,2023-10-03 00:05:47.427,Manager-000006,
52,review request received,2023-10-03 00:06:09.346,,
52,check for completeness,2023-10-03 00:06:19.346,Clerk-000004,
52,request info,2023-10-03 00:11:32.171,Manager-000004,
52,info received,2023-10-03 00:15:06.851,,
52,check for completeness,2023-10-03 00:15:16.851,Clerk-000001,
52,perform checks,2023-10-03 00:16:17.664,Clerk-000006,
52,make decision,2023-10-03 00:29:02.660,Manager-000004,
52,notify reject,2023-10-03 00:37:54.583,Manager-000003,
52,review request received,2023-10-03 00:50:58.980,,
52,check for completeness,2023-10-03 00:51:08.980,Clerk-000004,
52,request info,2023-10-03 00:59:50.984,Manager-000005,
52,info received,2023-10-03 01:09:23.893,,
52,check for completeness,2023-10-03 01:09:33.893,Clerk-000005,
52,perform checks,2023-10-03 01:14:55.841,Clerk-000002,
52,make decision,2023-10-03 01:19:41.229,Manager-000006,
52,notify reject,2023-10-03 01:19:46.103,Manager-000002,
52,review request received,2023-10-03 01:29:17.796,,
52,check for completeness,2023-10-03 01:29:27.796,Clerk-000004,
52,perform checks,2023-10-03 01:50:22.056,Clerk-000005,
52,make decision,2023-10-03 01:55:11.563,Manager-000001,
52,notify reject,2023-10-03 02:34:04.951,Manager-000004,
52,time out,2023-10-03 02:46:08.697,,
52,event 13 end,2023-10-03 02:46:18.697,,
53,check for completeness,2023-10-03 00:47:10.230,Clerk-000005,
53,new online application received,2023-10-03 00:47:10.230,,
53,perform checks,2023-10-03 00:54:34.140,Clerk-000002,
53,make decision,2023-10-03 00:59:22.821,Manager-000006,
53,notify reject,2023-10-03 01:02:03.993,Manager-000002,
53,time out,2023-10-03 01:04:49.870,,
53,event 13 end,2023-10-03 01:04:59.870,,
54,check for completeness,2023-10-03 00:53:16.382,Clerk-000003,
54,new online application received,2023-10-03 00:53:16.382,,
54,request info,2023-10-03 00:53:37.735,Manager-000001,
54,info received,2023-10-03 00:55:25.500,,
54,check for completeness,2023-10-03 00:55:35.500,Clerk-000003,
54,perform checks,2023-10-03 01:51:51.166,Clerk-000002,
54,make decision,2023-10-03 01:55:54.338,Manager-000005,
54,notify accept,2023-10-03 02:02:06.459,Manager-000002,
54,deliver card,2023-10-03 02:05:44.421,Manager-000006,
54,event 13 end,2023-10-03 02:06:41.121,,
55,check for completeness,2023-10-03 01:23:31.507,Clerk-000001,
55,new online application received,2023-10-03 01:23:31.507,,
55,request info,2023-10-03 01:28:49.137,Manager-000004,
55,info received,2023-10-03 01:53:07.253,,
55,check for completeness,2023-10-03 01:53:17.253,Clerk-000001,
55,perform checks,2023-10-03 02:03:56.832,Clerk-000004,
55,make decision,2023-10-03 02:04:12.179,Manager-000003,
55,notify accept,2023-10-03 02:05:17.376,Manager-000004,
55,deliver card,2023-10-03 02:19:52.697,Manager-000003,
55,event 13 end,2023-10-03 03:21:30.286,,
56,check for completeness,2023-10-03 01:34:01.981,Clerk-000006,
56,new online application received,2023-10-03 01:34:01.981,,
56,request info,2023-10-03 01:37:31.243,Manager-000006,
56,info received,2023-10-03 01:54:31.717,,
56,check for completeness,2023-10-03 01:54:41.717,Clerk-000006,
56,perform checks,2023-10-03 02:05:43.652,Clerk-000003,
56,make decision,2023-10-03 02:10:22.771,Manager-000005,
56,notify accept,2023-10-03 02:21:47.151,Manager-000002,
56,deliver card,2023-10-03 02:24:38.182,Manager-000006,
56,event 13 end,2023-10-03 02:38:06.681,,
57,check for completeness,2023-10-03 03:00:56.688,Clerk-000005,
57,new online application received,2023-10-03 03:00:56.688,,
57,perform checks,2023-10-03 03:22:35.316,Clerk-000002,
57,make decision,2023-10-03 03:23:29.906,Manager-000005,
57,notify accept,2023-10-03 03:25:59.935,Manager-000002,
57,deliver card,2023-10-03 03:29:10.392,Manager-000001,
57,event 13 end,2023-10-03 03:30:23.233,,
58,check for completeness,2023-10-03 06:09:22.672,Clerk-000001,
58,new online application received,2023-10-03 06:09:22.672,,
58,request info,2023-10-03 06:48:22.366,Manager-000003,
58,info received,2023-10-03 06:48:55.294,,
58,check for completeness,2023-10-03 06:49:05.294,Clerk-000002,
58,request info,2023-10-03 07:07:32.307,Manager-000005,
58,info received,2023-10-03 07:10:28.623,,
58,check for completeness,2023-10-03 07:10:38.623,Clerk-000001,
58,request info,2023-10-03 07:12:11.184,Manager-000001,
58,info received,2023-10-03 07:16:03.150,,
58,check for completeness,2023-10-03 07:16:13.150,Clerk-000006,
58,request info,2023-10-03 07:43:56.883,Manager-000002,
58,info received,2023-10-03 07:46:42.175,,
58,check for completeness,2023-10-03 07:46:52.175,Clerk-000004,
58,perform checks,2023-10-03 07:52:42.389,Clerk-000001,
58,make decision,2023-10-03 08:08:37.806,Manager-000005,
58,notify accept,2023-10-03 08:13:21.682,Manager-000002,
58,deliver card,2023-10-03 08:15:19.395,Manager-000006,
58,event 13 end,2023-10-03 08:32:08.751,,
59,check for completeness,2023-10-03 06:14:45.227,Clerk-000004,
59,new online application received,2023-10-03 06:14:45.227,,
59,request info,2023-10-03 06:23:11.527,Manager-000006,
59,info received,2023-10-03 06:28:04.547,,
59,check for completeness,2023-10-03 06:28:14.547,Clerk-000006,
59,request info,2023-10-03 07:08:40.037,Manager-000002,
59,info received,2023-10-03 07:09:17.436,,
59,check for completeness,2023-10-03 07:09:27.436,Clerk-000003,
59,request info,2023-10-03 07:12:21.342,Manager-000006,
59,info received,2023-10-03 07:17:23.658,,
59,check for completeness,2023-10-03 07:17:33.658,Clerk-000005,
59,request info,2023-10-03 07:18:57.662,Manager-000004,
59,info received,2023-10-03 07:38:42.874,,
59,check for completeness,2023-10-03 07:38:52.874,Clerk-000002,
59,perform checks,2023-10-03 07:44:35.910,Clerk-000005,synonymous label('Perform checks')
59,make decision,2023-10-03 07:52:05.931,Manager-000004,
59,notify accept,2023-10-03 08:04:24.800,Manager-000002,
59,deliver card,2023-10-03 08:10:11.580,Manager-000003,
59,event 13 end,2023-10-03 08:19:05.210,,
60,check for completeness,2023-10-03 06:40:34.774,Clerk-000003,
60,new online application received,2023-10-03 06:40:34.774,,
60,request info,2023-10-03 06:47:46.127,Manager-000004,
60,info received,2023-10-03 06:57:43.221,,
60,check for completeness,2023-10-03 06:57:53.221,Clerk-000004,
60,request info,2023-10-03 07:21:41.218,Manager-000002,
60,info received,2023-10-03 07:30:01.869,,
60,check for completeness,2023-10-03 07:30:11.869,Clerk-000001,
60,perform checks,2023-10-03 07:37:12.384,Clerk-000003,synonymous label('Perform checks')
60,make decision,2023-10-03 07:37:25.929,Manager-000001,
60,notify accept,2023-10-03 07:43:32.563,Manager-000006,
60,deliver card,2023-10-03 08:10:13.729,Manager-000004,
60,event 13 end,2023-10-03 08:24:21.295,,
61,check for completeness,2023-10-03 06:42:09.759,Clerk-000005,
61,new online application received,2023-10-03 06:42:09.759,,
61,perform checks,2023-10-03 07:11:10.836,Clerk-000002,
61,make decision,2023-10-03 07:17:28.087,Manager-000003,
61,notify accept,2023-10-03 07:31:11.094,Manager-000005,
61,deliver card,2023-10-03 07:48:30.360,Manager-000003,
61,event 13 end,2023-10-03 07:51:08.959,,
62,check for completeness,2023-10-03 07:55:44.576,Clerk-000003,
62,new online application received,2023-10-03 07:55:44.576,,
62,request info,2023-10-03 08:02:43.350,Manager-000001,
62,info received,2023-10-03 08:10:15.876,,
62,check for completeness,2023-10-03 08:10:25.876,Clerk-000006,
62,request info,2023-10-03 08:24:46.399,Manager-000001,
62,info received,2023-10-03 08:25:37.452,,
62,check for completeness,2023-10-03 08:25:47.452,Clerk-000002,
62,request info,2023-10-03 08:36:25.620,Manager-000005,
62,info received,2023-10-03 09:01:51.356,,
62,check for completeness,2023-10-03 09:02:01.356,Clerk-000005,
62,request info,2023-10-03 09:05:16.244,Manager-000002,
62,info received,2023-10-03 09:05:29.985,,
62,check for completeness,2023-10-03 09:05:39.985,Clerk-000004,
62,perform checks,2023-10-03 09:06:11.469,Clerk-000003,synonymous label('Perform checks')
62,make decision,2023-10-03 09:17:26.618,Manager-000003,
62,notify reject,2023-10-03 09:27:27.673,Manager-000004,
62,time out,2023-10-03 09:43:31.885,,
62,event 13 end,2023-10-03 09:43:41.885,,
63,check for completeness,2023-10-03 09:28:25.273,Clerk-000001,
63,new online application received,2023-10-03 09:28:25.273,,
63,perform checks,2023-10-03 09:52:33.333,Clerk-000006,
63,make decision,2023-10-03 09:58:12.870,Manager-000001,
63,notify accept,2023-10-03 10:11:30.263,Manager-000006,
63,deliver card,2023-10-03 10:13:16.690,Manager-000005,
63,event 13 end,2023-10-03 10:15:37.217,,
64,check for completeness,2023-10-03 11:30:11.555,Clerk-000002,
64,new online application received,2023-10-03 11:30:11.555,,
64,perform checks,2023-10-03 11:30:46.747,Clerk-000005,synonymous label('Perform checks')
64,make decision,2023-10-03 11:31:18.669,Manager-000002,
64,notify reject,2023-10-03 11:37:14.654,Manager-000003,
64,time out,2023-10-03 11:56:10.111,,
64,event 13 end,2023-10-03 11:56:20.111,,
65,check for completeness,2023-10-03 13:09:28.125,Clerk-000004,
65,new online application received,2023-10-03 13:09:28.125,,
65,request info,2023-10-03 13:12:03.709,Manager-000004,
65,info received,2023-10-03 13:21:31.790,,
65,check for completeness,2023-10-03 13:21:41.790,Clerk-000003,
65,perform checks,2023-10-03 13:23:47.539,Clerk-000001,
65,make decision,2023-10-03 13:40:13.120,Manager-000001,
65,notify accept,2023-10-03 13:41:50.466,Manager-000006,
65,deliver card,2023-10-03 13:47:40.518,Manager-000005,
65,event 13 end,2023-10-03 13:48:33.358,,
66,check for completeness,2023-10-03 13:31:57.918,Clerk-000006,
66,new online application received,2023-10-03 13:31:57.918,,
66,perform checks,2023-10-03 14:06:38.829,Clerk-000002,synonymous label('Perform checks')
66,make decision,2023-10-03 14:17:09.116,Manager-000002,
66,notify reject,2023-10-03 14:17:53.447,Manager-000003,
66,time out,2023-10-03 14:29:01.331,,
66,event 13 end,2023-10-03 14:29:11.331,,
67,check for completeness,2023-10-03 15:42:18.428,Clerk-000005,
