190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5664, performance = 138.29)
Cito histological examination -> acceptance laboratory research (frequency = 41, performance = 1.00)
acceptance laboratory research -> alpha-1-fetoprotein (frequency = 41, performance = 1.00)
follow-up consultation on an outpatient basis -> thorax (frequency = 41, performance = 37932.66)
sodium flame photometric -> ct abdomen (frequency = 41, performance = 1609977.29)
uterus - carc. cervix according to value -> 190101 overage surcharge  a101 (frequency = 41, performance = 86381.78)
190205 class 3b a205 -> abdomen - staging laparotom.-oment (frequency = 40, performance = 1.00)
creatinine -> hemoglobin photoelectric (frequency = 40, performance = 1.02)
cytological examination - ectocervix - -> follow-up consultation on an outpatient basis (frequency = 40, performance = 82080.95)
days of rest - all spec.beh.kinderg.-reval. -> mri abdomen (frequency = 40, performance = 522719.92)
follow-up consultation on an outpatient basis -> gamma glutamyl transpeptidase - urgent (frequency = 40, performance = 1.00)
immunopathological examination -> lactic acid enzymatic (frequency = 40, performance = 1.00)
leucocyte counting -electronic- urgent -> magnesium bait - speed (frequency = 40, performance = 1.00)
Cito histological examination -> coupe available for inspection (frequency = 39, performance = 1.00)
acceptance laboratory research -> crp c-reactive protein (frequency = 39, performance = 1.00)
alkaline phosphatase -kinetic- -> ca-125 mbv half (frequency = 39, performance = 1.00)
co-hb kwn. -> current pH - pco2 - standard bicarbonate (frequency = 39, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> leukocyte counting electronically (frequency = 39, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> magnesium  -aas (frequency = 39, performance = 1.00)
hemoglobin photoelectric - urgent -> hepatitis B surface antigen confirmation (frequency = 39, performance = 1.00)
mri abdomen -> order tariff (frequency = 39, performance = 1.00)
order tariff -> sediment - speed (frequency = 39, performance = 1.00)
urea -> 1st outpatient consultation (frequency = 39, performance = 715544.08)
bicarbonate -> bilirubin - total (frequency = 38, performance = 1.00)
cde phenotyping -> creatinine (frequency = 38, performance = 1.00)
creatinine -> cytological examination - ectocervix - (frequency = 38, performance = 1.00)
filtered erythrocyte concentrate -> follow-up consultation on an outpatient basis (frequency = 38, performance = 461558.42)
filtered erythrocyte concentrate -> glucose (frequency = 38, performance = 1.03)
histological examination - biopsies nno -> vagina - examination under anesthesia (frequency = 38, performance = 1.00)
histological examination - minor resection -> immunopathological examination (frequency = 38, performance = 1.00)
international normalised ratio mbv tromb -> leukocyte counting electronically (frequency = 38, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval. (frequency = 37, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval. (frequency = 37, performance = 1.00)
acceptance laboratory research -> bilirubin - total (frequency = 37, performance = 1.00)
day care - all spec.beh.kind.-rev. -> filtered erythrocyte concentrate (frequency = 37, performance = 1.00)
platelet counting - electronically -> rhesusfactor d - centrifugeermethode - e (frequency = 37, performance = 1.03)
resistance determinations - 5 determinations -> sediment - speed (frequency = 37, performance = 1.00)
urea - urgent -> 190101 overage surcharge  a101 (frequency = 37, performance = 86379.54)
alpha-1-fetoprotein -> betasubunit bep. mbv. ria hcg (frequency = 36, performance = 1.00)
bilirubin - total -> blood group abo and rhesus factor (frequency = 36, performance = 1.00)
bilirubin quantitative total or direct -> calcium - rush (frequency = 36, performance = 1.00)
chloride - rush -> counting platelets - urgent (frequency = 36, performance = 1.00)
co-hb kwn. -> creatinine (frequency = 36, performance = 1.00)
day care - all spec.beh.kind.-rev. -> acceptance laboratory research (frequency = 36, performance = 1195198.89)
acceptance laboratory research -> calcium - rush (frequency = 35, performance = 1.00)
administrative rate - first pol -> obstetrics-gynaec. short card cost-out (frequency = 35, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> obstetrician-gynaec.  anv.card kosten-out (frequency = 35, performance = 278948.23)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound kidney-urinary tract (frequency = 35, performance = 1357713.49)
gammaglutamyltranspeptidase -> hemoglobin photoelectric - urgent (frequency = 35, performance = 1.00)
telephone consultation -> 1st outpatient consultation (frequency = 35, performance = 2782079.49)
urine examination - qualitative -> 190021 clinical admission a002 (frequency = 35, performance = 572695.26)
albumin -> bacteriological examination with culture -nie (frequency = 34, performance = 1.00)
bilirubin quantitative total or direct -> ca-125 mbv half (frequency = 34, performance = 1.00)
filtered erythrocyte concentrate -> gammaglutamyltranspeptidase (frequency = 34, performance = 1.00)
gamma glutamyl transpeptidase - urgent -> glucose - rush (frequency = 34, performance = 1.00)
hemoglobin photoelectric -> magnesium  -aas (frequency = 34, performance = 1.00)
international normalised ratio mbv tromb -> lactic acid dehydrogenase -ldh- kinetic (frequency = 34, performance = 1.00)
order tariff -> urine examination - qualitative (frequency = 34, performance = 1.00)
resistance determinations - 5 determinations -> rhesusfactor d - centrifugeermethode - e (frequency = 34, performance = 1.00)
190205 class 3b a205 -> crossmatch complete -three methods- (frequency = 33, performance = 1.00)
albumin -> bilirubin - total (frequency = 33, performance = 1.00)
calcium - rush -> chloride - rush (frequency = 33, performance = 1.00)
creatinine - spoed -> crossmatch complete -three methods- (frequency = 33, performance = 1.00)
differential count automatically -> glucose (frequency = 33, performance = 1.00)
lymph node - scint sentinel node cont -> lymph node - scint sentinel node dynamis (frequency = 33, performance = 1.00)
lymph node - scint sentinel node dynamis -> lymph node - scint sentinel node with pro (frequency = 33, performance = 1.00)
paclitaxel -> ct abdomen (frequency = 33, performance = 1125815.45)
paclitaxel -> potassium flame photometric - pitch (frequency = 33, performance = 1.00)
prothrombin time -quick owen or modif.- -> sodium - flame photometric - pitch (frequency = 33, performance = 1.00)
ultrasound kidney-urinary tract -> follow-up consultation on an outpatient basis (frequency = 32, performance = 2165399.78)
190205 class 3b a205 -> blaas       - uretrocystoscopie nno (frequency = 31, performance = 1.00)
administrative rate - first pol -> cytological examination - ectocervix - (frequency = 31, performance = 1.00)
filtered erythrocyte concentrate -> acceptance laboratory research (frequency = 31, performance = 716281.06)
follow-up consultation on an outpatient basis -> ultrasound - internal genitalia (frequency = 31, performance = 217394.52)
histological examination - biopsies nno -> telephone consultation (frequency = 31, performance = 1059095.45)
lactic acid enzymatic - urgent -> o2 saturation (frequency = 31, performance = 1.00)
lymph node - scint sentinel node with pro -> order tariff (frequency = 31, performance = 1.00)
thorax -> 190021 clinical admission a002 (frequency = 31, performance = 794319.84)
treatment time - unit t3 - megavolt -> acceptance laboratory research (frequency = 31, performance = 1011714.90)
vagina - examination under anesthesia -> 1st outpatient consultation (frequency = 31, performance = 604793.29)
bacteriological examination with culture -nie -> counting platelets - urgent (frequency = 30, performance = 1.00)
ct thorax -> days of rest - all spec.beh.kinderg.-reval. (frequency = 30, performance = 1.00)
hemoglobin photoelectric -> lactic acid enzymatic (frequency = 30, performance = 1.00)
heparinebepaling - kaoline - cefalinetij -> international normalised ratio mbv tromb (frequency = 30, performance = 1.00)
hepatitis B surface antigen confirmation -> leucocyte counting -electronic- urgent (frequency = 30, performance = 1.00)
teletherapy - megavolt photon irradiation -> treatment time - unit t1 - megavolt (frequency = 30, performance = 1.00)
thorax -> 190205 class 3b a205 (frequency = 30, performance = 86391.90)
administrative rate - first pol -> creatinine (frequency = 29, performance = 1.00)
blood group abo and rhesus factor -> cephalin time - coagulation (frequency = 29, performance = 1.00)
filtered erythrocyte concentrate -> hemoglobin photoelectric - urgent (frequency = 29, performance = 1.00)
follow-up consultation on an outpatient basis -> mri abdomen (frequency = 29, performance = 1647558.66)
gammaglutamyltranspeptidase -> hematocrit using centrifuge (frequency = 29, performance = 1.00)
histological examination - biopsies nno -> lactic acid dehydrogenase -ldh- kinetic (frequency = 29, performance = 1.00)
order tariff -> 190021 clinical admission a002 (frequency = 29, performance = 726946.97)
order tariff -> squamous cell carcinoma mbv eia (frequency = 29, performance = 1.00)
screening antibodies for erythrocytes -> acceptance laboratory research (frequency = 29, performance = 855053.83)
screening antibodies for erythrocytes -> sodium - flame photometric - pitch (frequency = 29, performance = 1.00)
thorax -> ultrasound - internal genitalia (frequency = 29, performance = 1.00)
urea -> 190035 day care a007 (frequency = 29, performance = 399208.28)
1st outpatient consultation -> Cito histological examination (frequency = 28, performance = 1.00)
administrative rate - first pol -> alkaline phosphatase -kinetic- (frequency = 28, performance = 1.00)
creatinefosfokinase -kinetisch- -> creatinine (frequency = 28, performance = 1.00)
crp c-reactive protein -> follow-up consultation on an outpatient basis (frequency = 28, performance = 1.00)
filtered erythrocyte concentrate -> 190101 overage surcharge  a101 (frequency = 28, performance = 86396.21)
lung function - CO2 - capnography -> methemoglobine - sulfhemoglobine elk (frequency = 28, performance = 1.00)
obstetrics-gynaec.   annual pass cost-out -> follow-up consultation on an outpatient basis (frequency = 28, performance = 3409714.29)
potassium potentiometric -> prothrombin time -quick owen or modif.- (frequency = 28, performance = 1.00)
resistance determinations - 5 determinations -> sodium flame photometric (frequency = 28, performance = 1.00)
screening antibodies for erythrocytes -> sediment (frequency = 28, performance = 1.00)
sodium flame photometric -> uterus - carc. cervix according to value (frequency = 28, performance = 1.00)
thorax -> telephone consultation (frequency = 28, performance = 913369.93)
urea - urgent -> 190021 clinical admission a002 (frequency = 28, performance = 718955.61)
190205 class 3b a205 -> Cito histological examination (frequency = 27, performance = 1.00)
administrative rate - first pol -> 1st outpatient consultation (frequency = 27, performance = 860799.00)
albumin -> creatinine (frequency = 27, performance = 1.00)
ca-125 mbv half -> days of rest - all spec.beh.kinderg.-reval. (frequency = 27, performance = 1.00)
coupe available for inspection -> mri abdomen (frequency = 27, performance = 412799.89)
