190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5521, performance = 47.95)
bacteriological examination with culture -nie -> follow-up consultation on an outpatient basis (frequency = 41, performance = 1.02)
clinical card - anesthesia -> co-hb kwn. (frequency = 41, performance = 1.00)
coupe available for inspection -> creatinine (frequency = 41, performance = 1.00)
follow-up consultation on an outpatient basis -> 1st outpatient consultation (frequency = 41, performance = 11630282.68)
potassium flame photometric - pitch -> rhesusfactor d - centrifugeermethode - e (frequency = 41, performance = 1.00)
sodium flame photometric -> ct abdomen (frequency = 41, performance = 1563616.12)
treatment time - unit t3 - megavolt -> 190021 clinical admission a002 (frequency = 41, performance = 562650.93)
190205 class 3b a205 -> abdomen - staging laparotom.-oment (frequency = 40, performance = 1.00)
acceptance laboratory research -> alpha-1-fetoprotein (frequency = 40, performance = 1.02)
acceptance laboratory research -> crp c-reactive protein (frequency = 40, performance = 1.10)
cytological examination - ectocervix - -> follow-up consultation on an outpatient basis (frequency = 40, performance = 82080.98)
days of rest - all spec.beh.kinderg.-reval. -> mri abdomen (frequency = 40, performance = 522719.92)
leucocyte counting -electronic- urgent -> magnesium bait - speed (frequency = 40, performance = 1.00)
mri abdomen -> follow-up consultation on an outpatient basis (frequency = 40, performance = 937439.80)
order tariff -> sediment - speed (frequency = 40, performance = 1.02)
platelet counting - electronically -> rhesusfactor d - centrifugeermethode - e (frequency = 40, performance = 1.10)
uterus - carc. cervix according to value -> 190101 overage surcharge  a101 (frequency = 40, performance = 86381.80)
190205 class 3b a205 -> 190101 overage surcharge  a101 (frequency = 39, performance = 86398.97)
days of rest - all spec.beh.kinderg.-reval. -> magnesium  -aas (frequency = 39, performance = 1.00)
histological examination - biopsies nno -> vagina - examination under anesthesia (frequency = 39, performance = 1.03)
urine examination - qualitative -> acceptance laboratory research (frequency = 39, performance = 1227312.08)
190101 overage surcharge  a101 -> acceptance laboratory research (frequency = 38, performance = 2.00)
Cito histological examination -> coupe available for inspection (frequency = 38, performance = 1.00)
acceptance laboratory research -> bilirubin - total (frequency = 38, performance = 1.03)
filtered erythrocyte concentrate -> glucose (frequency = 38, performance = 1.03)
follow-up consultation on an outpatient basis -> gamma glutamyl transpeptidase - urgent (frequency = 38, performance = 1.00)
follow-up consultation on an outpatient basis -> thorax (frequency = 38, performance = 195537.82)
hemoglobin photoelectric - urgent -> hepatitis B surface antigen confirmation (frequency = 38, performance = 1.00)
international normalised ratio mbv tromb -> leukocyte counting electronically (frequency = 38, performance = 1.00)
mri abdomen -> order tariff (frequency = 38, performance = 1.00)
cde phenotyping -> creatinine (frequency = 37, performance = 1.00)
co-hb kwn. -> current pH - pco2 - standard bicarbonate (frequency = 37, performance = 1.03)
creatinine -> cytological examination - ectocervix - (frequency = 37, performance = 1.00)
filtered erythrocyte concentrate -> follow-up consultation on an outpatient basis (frequency = 37, performance = 474032.95)
gammaglutamyltranspeptidase -> hemoglobin photoelectric - urgent (frequency = 37, performance = 1.05)
histological examination - minor resection -> immunopathological examination (frequency = 37, performance = 1.00)
immunopathological examination -> lactic acid enzymatic (frequency = 37, performance = 1.00)
urea -> 1st outpatient consultation (frequency = 37, performance = 737877.65)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval. (frequency = 36, performance = 1.00)
IV - insertion -> days of rest - all spec.beh.kinderg.-reval. (frequency = 36, performance = 1.00)
administrative rate - first pol -> alkaline phosphatase -kinetic- (frequency = 36, performance = 1.22)
chloride - rush -> counting platelets - urgent (frequency = 36, performance = 1.00)
urea - urgent -> 190101 overage surcharge  a101 (frequency = 36, performance = 86379.25)
administrative rate - first pol -> obstetrics-gynaec. short card cost-out (frequency = 35, performance = 1.03)
albumin -> bacteriological examination with culture -nie (frequency = 35, performance = 1.09)
alpha-1-fetoprotein -> betasubunit bep. mbv. ria hcg (frequency = 35, performance = 1.00)
bicarbonate -> bilirubin - total (frequency = 35, performance = 1.00)
bilirubin quantitative total or direct -> calcium - rush (frequency = 35, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> obstetrician-gynaec.  anv.card kosten-out (frequency = 35, performance = 278948.23)
days of rest - all spec.beh.kinderg.-reval. -> ultrasound kidney-urinary tract (frequency = 35, performance = 1357713.49)
hemoglobin photoelectric -> magnesium  -aas (frequency = 35, performance = 1.03)
order tariff -> urine examination - qualitative (frequency = 35, performance = 1.06)
resistance determinations - 5 determinations -> sediment - speed (frequency = 35, performance = 1.00)
urine examination - qualitative -> 190021 clinical admission a002 (frequency = 35, performance = 572695.26)
acceptance laboratory research -> calcium - rush (frequency = 34, performance = 1.03)
day care - all spec.beh.kind.-rev. -> filtered erythrocyte concentrate (frequency = 34, performance = 1.00)
paclitaxel -> ct abdomen (frequency = 34, performance = 1120656.12)
190205 class 3b a205 -> crossmatch complete -three methods- (frequency = 33, performance = 1.00)
bilirubin quantitative total or direct -> ca-125 mbv half (frequency = 33, performance = 1.00)
calcium - rush -> chloride - rush (frequency = 33, performance = 1.00)
co-hb kwn. -> creatinine (frequency = 33, performance = 1.00)
day care - all spec.beh.kind.-rev. -> acceptance laboratory research (frequency = 33, performance = 1159853.42)
differential count automatically -> glucose (frequency = 33, performance = 1.06)
filtered erythrocyte concentrate -> gammaglutamyltranspeptidase (frequency = 33, performance = 1.00)
lymph node - scint sentinel node cont -> lymph node - scint sentinel node dynamis (frequency = 33, performance = 1.00)
platelet counting - electronically -> sgot - asat kinetisch (frequency = 33, performance = 1.30)
prothrombin time -quick owen or modif.- -> sodium - flame photometric - pitch (frequency = 33, performance = 1.00)
telephone consultation -> 1st outpatient consultation (frequency = 33, performance = 2932363.36)
creatinine - spoed -> crossmatch complete -three methods- (frequency = 32, performance = 1.00)
gamma glutamyl transpeptidase - urgent -> glucose - rush (frequency = 32, performance = 1.00)
international normalised ratio mbv tromb -> lactic acid dehydrogenase -ldh- kinetic (frequency = 32, performance = 1.00)
lactic acid enzymatic - urgent -> o2 saturation (frequency = 32, performance = 1.03)
lymph node - scint sentinel node dynamis -> lymph node - scint sentinel node with pro (frequency = 32, performance = 1.00)
paclitaxel -> potassium flame photometric - pitch (frequency = 32, performance = 1.00)
potassium potentiometric -> sgpt - kinetisch tool (frequency = 32, performance = 1.41)
resistance determinations - 5 determinations -> rhesusfactor d - centrifugeermethode - e (frequency = 32, performance = 1.00)
190205 class 3b a205 -> blaas       - uretrocystoscopie nno (frequency = 31, performance = 1.03)
administrative rate - first pol -> cytological examination - ectocervix - (frequency = 31, performance = 1.00)
thorax -> 190021 clinical admission a002 (frequency = 31, performance = 794319.84)
thorax -> 190205 class 3b a205 (frequency = 31, performance = 89178.90)
treatment time - unit t3 - megavolt -> acceptance laboratory research (frequency = 31, performance = 1011714.90)
ultrasound kidney-urinary tract -> follow-up consultation on an outpatient basis (frequency = 31, performance = 2221315.90)
administrative rate - first pol -> creatinine (frequency = 30, performance = 1.03)
bacteriological examination with culture -nie -> counting platelets - urgent (frequency = 30, performance = 1.00)
blood group abo and rhesus factor -> cephalin time - coagulation (frequency = 30, performance = 1.00)
ct thorax -> days of rest - all spec.beh.kinderg.-reval. (frequency = 30, performance = 1.00)
filtered erythrocyte concentrate -> acceptance laboratory research (frequency = 30, performance = 705597.20)
follow-up consultation on an outpatient basis -> ultrasound - internal genitalia (frequency = 30, performance = 357120.97)
screening antibodies for erythrocytes -> acceptance laboratory research (frequency = 30, performance = 829431.63)
acceptance laboratory research -> order tariff (frequency = 29, performance = 1.24)
filtered erythrocyte concentrate -> hemoglobin photoelectric - urgent (frequency = 29, performance = 1.00)
follow-up consultation on an outpatient basis -> mri abdomen (frequency = 29, performance = 1647558.66)
gammaglutamyltranspeptidase -> hematocrit using centrifuge (frequency = 29, performance = 1.03)
hemoglobin photoelectric -> lactic acid enzymatic (frequency = 29, performance = 1.03)
heparinebepaling - kaoline - cefalinetij -> international normalised ratio mbv tromb (frequency = 29, performance = 1.00)
histological examination - biopsies nno -> lactic acid dehydrogenase -ldh- kinetic (frequency = 29, performance = 1.00)
histological examination - biopsies nno -> telephone consultation (frequency = 29, performance = 1090426.24)
teletherapy - megavolt photon irradiation -> treatment time - unit t1 - megavolt (frequency = 29, performance = 1.00)
thorax -> ultrasound - internal genitalia (frequency = 29, performance = 1.00)
filtered erythrocyte concentrate -> 190101 overage surcharge  a101 (frequency = 28, performance = 86396.21)
follow-up consultation on an outpatient basis -> glucose (frequency = 28, performance = 1.07)
hepatitis B surface antigen confirmation -> leucocyte counting -electronic- urgent (frequency = 28, performance = 1.00)
leukocyte counting electronically -> platelet counting - electronically (frequency = 28, performance = 2.00)
lymph node - scint sentinel node with pro -> order tariff (frequency = 28, performance = 1.00)
obstetrics-gynaec.   annual pass cost-out -> follow-up consultation on an outpatient basis (frequency = 28, performance = 3409714.29)
order tariff -> 190021 clinical admission a002 (frequency = 28, performance = 722052.29)
order tariff -> ct abdomen (frequency = 28, performance = 1937824.86)
resistance determinations - 5 determinations -> sodium flame photometric (frequency = 28, performance = 1.00)
sodium flame photometric -> 190204 class 3a a204 (frequency = 28, performance = 92560.75)
urea -> 190035 day care a007 (frequency = 28, performance = 398037.96)
urea - urgent -> 190021 clinical admission a002 (frequency = 28, performance = 718955.61)
vagina - examination under anesthesia -> 1st outpatient consultation (frequency = 28, performance = 567764.68)
190205 class 3b a205 -> Cito histological examination (frequency = 27, performance = 1.00)
1st outpatient consultation -> Cito histological examination (frequency = 27, performance = 1.00)
abdominal overview -> days of rest - all spec.beh.kinderg.-reval. (frequency = 27, performance = 1.04)
coupe available for inspection -> mri abdomen (frequency = 27, performance = 393599.93)
