190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 2873, performance = 1.00)
glucose -> order tariff (frequency = 34, performance = 1.00)
hemoglobin photoelectric -> magnesium  -aas (frequency = 34, performance = 1.00)
international normalised ratio mbv tromb -> lactic acid dehydrogenase -ldh- kinetic (frequency = 34, performance = 1.00)
international normalised ratio mbv tromb -> order tariff (frequency = 34, performance = 1.00)
paclitaxel -> ct abdomen (frequency = 34, performance = 1120656.12)
resistance determinations - 5 determinations -> rhesusfactor d - centrifugeermethode - e (frequency = 34, performance = 1.00)
albumin -> bilirubin - total (frequency = 33, performance = 1.00)
calcium - rush -> chloride - rush (frequency = 33, performance = 1.00)
creatinine - spoed -> crossmatch complete -three methods- (frequency = 33, performance = 1.00)
differential count automatically -> glucose (frequency = 33, performance = 1.00)
lymph node - scint sentinel node cont -> lymph node - scint sentinel node dynamis (frequency = 33, performance = 1.00)
lymph node - scint sentinel node dynamis -> lymph node - scint sentinel node with pro (frequency = 33, performance = 1.00)
paclitaxel -> potassium flame photometric - pitch (frequency = 33, performance = 1.00)
prothrombin time -quick owen or modif.- -> sodium - flame photometric - pitch (frequency = 33, performance = 1.00)
1st consultation visit -> acceptance laboratory research (frequency = 32, performance = 1.00)
blaas       - uretrocystoscopie nno -> days of rest - all spec.beh.kinderg.-reval. (frequency = 32, performance = 1.00)
ultrasound kidney-urinary tract -> follow-up consultation on an outpatient basis (frequency = 32, performance = 2165399.78)
administrative rate - first pol -> cytological examination - ectocervix - (frequency = 31, performance = 1.00)
follow-up consultation on an outpatient basis -> ultrasound - internal genitalia (frequency = 31, performance = 217394.52)
hemoglobin photoelectric -> lactic acid enzymatic (frequency = 31, performance = 1.00)
histological examination - biopsies nno -> telephone consultation (frequency = 31, performance = 1059095.45)
lactic acid dehydrogenase -ldh- kinetic -> order tariff (frequency = 31, performance = 1.00)
lactic acid enzymatic - urgent -> o2 saturation (frequency = 31, performance = 1.00)
order tariff -> acceptance laboratory research (frequency = 31, performance = 4707402.35)
thorax -> 190021 clinical admission a002 (frequency = 31, performance = 794319.84)
vagina - examination under anesthesia -> 1st outpatient consultation (frequency = 31, performance = 604793.29)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval. (frequency = 30, performance = 1.00)
administrative rate - first pol -> creatinine (frequency = 30, performance = 1.00)
bacteriological examination with culture -nie -> counting platelets - urgent (frequency = 30, performance = 1.00)
blood group abo and rhesus factor -> cephalin time - coagulation (frequency = 30, performance = 1.00)
heparinebepaling - kaoline - cefalinetij -> international normalised ratio mbv tromb (frequency = 30, performance = 1.00)
hepatitis B surface antigen confirmation -> leucocyte counting -electronic- urgent (frequency = 30, performance = 1.00)
teletherapy - megavolt photon irradiation -> treatment time - unit t1 - megavolt (frequency = 30, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> telephone consultation (frequency = 29, performance = 1534343.93)
filtered erythrocyte concentrate -> hemoglobin photoelectric - urgent (frequency = 29, performance = 1.00)
follow-up consultation on an outpatient basis -> mri abdomen (frequency = 29, performance = 1647558.66)
gammaglutamyltranspeptidase -> hematocrit using centrifuge (frequency = 29, performance = 1.00)
histological examination - biopsies nno -> lactic acid dehydrogenase -ldh- kinetic (frequency = 29, performance = 1.00)
screening antibodies for erythrocytes -> sodium - flame photometric - pitch (frequency = 29, performance = 1.00)
thorax -> ultrasound - internal genitalia (frequency = 29, performance = 1.00)
urea -> 190035 day care a007 (frequency = 29, performance = 399208.28)
190205 class 3b a205 -> anesthesia - when treated with radium (frequency = 28, performance = 1.00)
1st outpatient consultation -> Cito histological examination (frequency = 28, performance = 1.00)
administrative rate - first pol -> alkaline phosphatase -kinetic- (frequency = 28, performance = 1.00)
creatinefosfokinase -kinetisch- -> creatinine (frequency = 28, performance = 1.00)
crp c-reactive protein -> follow-up consultation on an outpatient basis (frequency = 28, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> histological examination - minor resection (frequency = 28, performance = 1.00)
leukocyte differentiation - manual -> order tariff (frequency = 28, performance = 1.00)
lung function - CO2 - capnography -> methemoglobine - sulfhemoglobine elk (frequency = 28, performance = 1.00)
obstetrics-gynaec.   annual pass cost-out -> follow-up consultation on an outpatient basis (frequency = 28, performance = 3409714.29)
potassium potentiometric -> prothrombin time -quick owen or modif.- (frequency = 28, performance = 1.00)
resistance determinations - 5 determinations -> sodium flame photometric (frequency = 28, performance = 1.00)
screening antibodies for erythrocytes -> sediment (frequency = 28, performance = 1.00)
sodium flame photometric -> uterus - carc. cervix according to value (frequency = 28, performance = 1.00)
thorax -> telephone consultation (frequency = 28, performance = 913369.93)
urea - urgent -> 190021 clinical admission a002 (frequency = 28, performance = 718955.61)
190021 clinical admission a002 -> acceptance laboratory research (frequency = 27, performance = 1.00)
administrative rate - first pol -> 1st outpatient consultation (frequency = 27, performance = 860799.00)
albumin -> creatinine (frequency = 27, performance = 1.00)
coupe available for inspection -> mri abdomen (frequency = 27, performance = 412799.89)
filtered erythrocyte concentrate -> glucose - rush (frequency = 27, performance = 1.00)
frozen section -> glucose - rush (frequency = 27, performance = 1.00)
lactic acid enzymatic -> o2 saturation (frequency = 27, performance = 1.00)
magnesium  -aas -> microscopic examination - colored and un (frequency = 27, performance = 1.00)
sodium flame photometric -> 190204 class 3a a204 (frequency = 27, performance = 86389.00)
urea -> acceptance laboratory research (frequency = 27, performance = 1791981.07)
urine examination - qualitative -> follow-up consultation on an outpatient basis (frequency = 27, performance = 3263988.37)
counting platelets - urgent -> crossmatch complete -three methods- (frequency = 26, performance = 1.00)
follow-up consultation on an outpatient basis -> glucose (frequency = 26, performance = 1.00)
lactic acid enzymatic -> leukocyte counting electronically (frequency = 26, performance = 1.00)
order tariff -> photoelectric settling rate (frequency = 26, performance = 1.00)
prothrombin time -quick owen or modif.- -> rhesusfactor d - centrifugeermethode - e (frequency = 26, performance = 1.00)
screening antibodies for erythrocytes -> 190021 clinical admission a002 (frequency = 26, performance = 797531.31)
administrative rate - first pol -> 190021 clinical admission a002 (frequency = 25, performance = 1330559.00)
bacteriological examination with culture -nie -> calcium (frequency = 25, performance = 1.00)
ca-125 mbv half -> ca-19.9 tumor marker (frequency = 25, performance = 1.00)
coupe available for inspection -> 190021 clinical admission a002 (frequency = 25, performance = 974591.64)
creatinine - spoed -> creatinine phosphokinase - speed (frequency = 25, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> teletherapy - megavolt photon irradiation (frequency = 25, performance = 17280.88)
e.c.g.      - electrocardiography -> follow-up consultation on an outpatient basis (frequency = 25, performance = 1.00)
follow-up consultation on an outpatient basis -> hepatitis B surface antigen confirmation (frequency = 25, performance = 1.00)
sodium flame photometric -> ultrasound - internal genitalia (frequency = 25, performance = 1.00)
ultrasound - internal genitalia -> telephone consultation (frequency = 25, performance = 1869690.96)
urea -> Cito histological examination (frequency = 25, performance = 535653.76)
urine examination - qualitative -> telephone consultation (frequency = 25, performance = 857080.88)
alkaline phosphatase -kinetic- -> blood group abo and rhesus factor (frequency = 24, performance = 1.00)
bilirubin quantitative total or direct -> counting platelets - urgent (frequency = 24, performance = 1.00)
cde phenotyping -> crossmatch complete -three methods- (frequency = 24, performance = 1.00)
cde phenotyping -> days of rest - all spec.beh.kinderg.-reval. (frequency = 24, performance = 1.00)
creatine fosfokinase isoenzym ckmb -> creatinefosfokinase -kinetisch- (frequency = 24, performance = 1.00)
ct abdomen -> days of rest - all spec.beh.kinderg.-reval. (frequency = 24, performance = 1.00)
ct thorax -> 190021 clinical admission a002 (frequency = 24, performance = 856799.12)
cytological examination - ectocervix - -> gammaglutamyltranspeptidase (frequency = 24, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> mri abdomen (frequency = 24, performance = 284400.17)
leucocyte counting -electronic- urgent -> leukocyte differentiation - manual (frequency = 24, performance = 1.00)
paclitaxel -> 190021 clinical admission a002 (frequency = 24, performance = 806397.96)
sgot - asat kinetisch -> sodium flame photometric (frequency = 24, performance = 1.00)
squamous cell carcinoma mbv eia -> telephone consultation (frequency = 24, performance = 935991.67)
thorax - in the room -> urea (frequency = 24, performance = 1.00)
uterus - carc. cervix according to value -> 190101 overage surcharge  a101 (frequency = 24, performance = 86382.00)
190205 class 3b a205 -> 1st outpatient consultation (frequency = 23, performance = 1.00)
administrative rate - first pol -> cytological examination - vagina - (frequency = 23, performance = 1.00)
administrative rate - first pol -> internal medicine  short card cost-out (frequency = 23, performance = 1.00)
administrative rate - first pol -> simulator - use megavol before starting (frequency = 23, performance = 593529.43)
bilirubin -conjugated -> creatinine (frequency = 23, performance = 1.00)
clostridium elisa-test -> creatinine (frequency = 23, performance = 1.00)
crp c-reactive protein - rush -> days of rest - all spec.beh.kinderg.-reval. (frequency = 23, performance = 1.00)
e.c.g.      - electrocardiography -> hemoglobin photoelectric (frequency = 23, performance = 1.00)
heparinebepaling - kaoline - cefalinetij -> histological examination - major resection p (frequency = 23, performance = 1.00)
immunopathological examination -> lactic acid dehydrogenase -ldh- kinetic (frequency = 23, performance = 1.00)
mri abdomen -> order tariff (frequency = 23, performance = 1.00)
platelet counting - electronically -> sgot - asat kinetisch (frequency = 23, performance = 1.00)
sodium - flame photometric - pitch -> uterus - carc. cervix according to value (frequency = 23, performance = 1.00)
thorax -> 190101 overage surcharge  a101 (frequency = 23, performance = 86390.78)
Cito histological examination -> acceptance laboratory research (frequency = 22, performance = 1.00)
administrative rate - first pol -> bacteriological examination with culture -nie (frequency = 22, performance = 1.00)
