Case,Activity,Timestamp,label
51,Bring drinks,2024-05-07 22:47:43.286,
51,Review drinks,2024-05-07 22:51:32.069,
51,Signal food complete,2024-05-07 23:17:25.152,
51,Bring food,2024-05-07 23:35:40.944,
51,Deliver to customer,2024-05-07 23:38:04.266,
51,EVENT 8 END,2024-05-07 23:39:57.799,
52,Take order;start,2024-05-07 23:00:00.000,
52,Review order,2024-05-07 23:00:29.121,
52,Prepare main course;Prepare starter;prepare drinks,2024-05-07 23:00:56.114,
52,Bring drinks,2024-05-07 23:04:41.125,
52,Review drinks,2024-05-07 23:05:05.026,
52,Signal food complete,2024-05-08 00:00:48.900,
52,Bring food,2024-05-08 00:38:03.552,
52,Deliver to customer,2024-05-08 00:52:36.984,
52,EVENT 8 END,2024-05-08 00:52:44.943,
53,Take order;start,2024-05-07 23:15:00.000,
53,Review order,2024-05-07 23:21:49.697,
53,Prepare main course;prepare drinks,2024-05-07 23:21:54.817,
53,Bring drinks,2024-05-07 23:25:51.637,
53,Review drinks,2024-05-07 23:26:59.418,
53,prepare drinks,2024-05-07 23:29:03.062,
53,Signal food complete,2024-05-07 23:29:22.179,
53,Bring drinks,2024-05-07 23:35:20.943,
53,Review drinks,2024-05-07 23:39:30.748,
53,prepare drinks,2024-05-07 23:40:26.502,
53,Bring drinks,2024-05-07 23:47:42.152,
53,Review drinks,2024-05-07 23:48:07.896,
53,prepare drinks,2024-05-07 23:49:15.296,
53,Bring drinks,2024-05-07 23:50:41.241,
53,Review drinks,2024-05-07 23:52:03.920,
53,Bring food,2024-05-08 00:23:33.597,
53,Deliver to customer,2024-05-08 00:25:26.208,
53,EVENT 8 END,2024-05-08 00:25:35.479,
54,Take order;start,2024-05-07 23:30:00.000,
54,Review order,2024-05-07 23:33:23.646,
54,Prepare main course;prepare drinks,2024-05-07 23:36:21.663,
54,Bring drinks;Review drinks,2024-05-07 23:39:00.923,form-based events(2024-05-07 23:39:00.923)
54,Signal food complete,2024-05-07 23:39:16.366,
54,Bring food,2024-05-07 23:42:32.766,
54,Deliver to customer,2024-05-07 23:45:24.220,
54,EVENT 8 END,2024-05-07 23:49:30.304,
55,Take order;start,2024-05-07 23:45:00.000,
55,Review order,2024-05-07 23:47:24.436,
55,Prepare main course;prepare drinks,2024-05-07 23:47:37.021,
55,Bring drinks,2024-05-07 23:48:13.185,
55,Signal food complete,2024-05-07 23:50:11.562,
55,Bring food,2024-05-07 23:50:32.829,
55,Review drinks,2024-05-07 23:52:43.587,
55,Deliver to customer,2024-05-07 23:57:28.759,
55,EVENT 8 END,2024-05-07 23:58:28.858,
56,Take order;start,2024-05-08 00:00:00.000,
56,Review order,2024-05-08 00:00:06.420,
56,Prepare main course;prepare drinks,2024-05-08 00:01:06.541,
56,Signal food complete,2024-05-08 00:04:10.873,
56,Bring food,2024-05-08 00:06:50.052,
56,Bring drinks,2024-05-08 00:06:56.879,
56,Review drinks,2024-05-08 00:08:23.918,
56,Deliver to customer,2024-05-08 00:09:05.848,
56,EVENT 8 END,2024-05-08 00:09:18.690,
57,Take order;start,2024-05-08 00:15:00.000,
57,Review order,2024-05-08 00:17:12.713,
57,Prepare starter;prepare drinks,2024-05-08 00:17:46.411,
57,Bring drinks,2024-05-08 00:17:53.988,
57,Signal food complete,2024-05-08 00:19:29.803,
57,Bring food,2024-05-08 00:21:07.502,
57,Review drinks,2024-05-08 00:27:03.116,
57,prepare drinks,2024-05-08 00:28:27.380,
57,Bring drinks,2024-05-08 00:34:35.651,
57,Review drinks,2024-05-08 00:48:16.802,
57,prepare drinks,2024-05-08 00:50:13.126,
57,Bring drinks,2024-05-08 00:51:51.764,
57,Review drinks,2024-05-08 00:59:35.993,
57,Deliver to customer,2024-05-08 01:00:26.578,
57,EVENT 8 END,2024-05-08 01:00:40.525,
58,Take order;start,2024-05-08 00:30:00.000,
58,Review order,2024-05-08 00:31:11.550,
58,Prepare starter;prepare drinks,2024-05-08 00:32:17.781,
58,Bring drinks,2024-05-08 00:39:19.070,
58,Signal food complete,2024-05-08 00:41:57.104,
58,Review drinks,2024-05-08 00:42:02.551,
58,prepare drinks,2024-05-08 00:42:22.107,
58,Bring drinks,2024-05-08 00:45:10.183,
58,Review drinks,2024-05-08 00:45:11.444,
58,prepare drinks,2024-05-08 00:46:20.710,
58,Bring drinks,2024-05-08 00:49:35.885,
58,Review drinks,2024-05-08 00:51:39.233,
58,Bring food,2024-05-08 01:58:39.545,
58,Deliver to customer,2024-05-08 18:09:27.558,
58,EVENT 8 END,2024-05-08 18:13:27.615,
59,Take order;start,2024-05-08 00:45:00.000,
59,Review order,2024-05-08 00:47:19.753,
59,Prepare main course;prepare drinks,2024-05-08 00:47:33.437,
59,Bring drinks,2024-05-08 00:52:48.326,
59,Review drinks,2024-05-08 01:07:27.384,
59,Signal food complete,2024-05-08 01:10:05.984,
59,Bring food,2024-05-08 01:20:05.285,
59,Deliver to customer,2024-05-08 01:31:08.518,
59,EVENT 8 END,2024-05-08 01:31:43.712,
60,Take order;start,2024-05-08 01:00:00.000,
60,Review order,2024-05-08 01:00:18.843,
60,Prepare main course;prepare drinks,2024-05-08 01:01:29.426,
60,Bring drinks,2024-05-08 01:02:30.663,
60,Review drinks,2024-05-08 01:07:47.868,
60,Signal food complete,2024-05-08 01:20:05.285,
60,Bring food,2024-05-08 01:40:48.124,
60,Deliver to customer,2024-05-08 01:43:48.945,
60,EVENT 8 END,2024-05-08 01:44:43.796,
61,Take order;start,2024-05-08 01:15:00.000,
61,Review order,2024-05-08 01:16:50.851,
61,prepare drinks,2024-05-08 01:18:05.176,
61,Prepare main course,2024-05-08 01:18:57.973,
61,Bring drinks,2024-05-08 01:21:09.313,
61,Signal food complete,2024-05-08 01:21:36.179,
61,Review drinks,2024-05-08 01:23:49.172,
61,Bring food,2024-05-08 19:41:20.142,
61,Deliver to customer,2024-05-08 19:46:25.094,
61,EVENT 8 END,2024-05-08 19:48:44.059,
62,Take order;start,2024-05-08 01:30:00.000,
62,Review order,2024-05-08 01:31:05.114,
62,prepare drinks,2024-05-08 01:31:22.555,
62,Bring drinks,2024-05-08 01:39:40.755,
62,Review drinks,2024-05-08 01:39:52.824,
62,Prepare main course,2024-05-08 01:40:48.124,
62,prepare drinks,2024-05-08 01:42:17.766,
62,Bring drinks,2024-05-08 01:46:11.041,
62,Review drinks,2024-05-08 01:56:29.765,
62,Signal food complete,2024-05-08 01:58:39.545,
62,prepare drinks,2024-05-08 01:58:51.966,
62,Bring food,2024-05-08 18:03:29.410,
62,Bring drinks,2024-05-08 18:06:51.209,
62,Review drinks,2024-05-08 18:13:29.511,
62,Deliver to customer,2024-05-08 18:13:33.433,
62,EVENT 8 END,2024-05-08 18:15:43.137,
63,Take order;start,2024-05-08 01:45:00.000,
63,Review order,2024-05-08 01:47:12.768,
63,prepare drinks,2024-05-08 01:49:13.154,
63,Bring drinks,2024-05-08 01:54:13.351,
63,Prepare main course,2024-05-08 01:55:26.353,
63,Review drinks,2024-05-08 01:56:47.306,
63,Signal food complete,2024-05-08 18:12:46.966,
63,Bring food,2024-05-08 19:00:45.596,
63,Deliver to customer,2024-05-08 19:10:31.160,
63,EVENT 8 END,2024-05-08 19:10:33.583,
64,start,2024-05-08 02:00:00.000,
64,Take order,2024-05-08 18:00:00.000,
64,Review order,2024-05-08 18:00:03.044,
64,Prepare starter;prepare drinks,2024-05-08 18:01:25.326,
64,Signal food complete,2024-05-08 18:03:29.410,
64,Bring drinks,2024-05-08 18:05:01.497,
64,Review drinks,2024-05-08 18:05:11.570,
64,Bring food,2024-05-08 18:19:21.990,
64,Deliver to customer,2024-05-08 18:31:07.696,
64,EVENT 8 END,2024-05-08 18:35:46.171,
65,Take order;start,2024-05-08 18:15:00.000,
65,Review order,2024-05-08 18:16:15.488,
65,prepare drinks,2024-05-08 18:16:59.216,
65,Prepare main course,2024-05-08 18:19:21.990,
65,Bring drinks,2024-05-08 18:21:12.196,
65,Review drinks,2024-05-08 18:26:18.807,
65,prepare drinks,2024-05-08 18:28:20.572,
65,Bring drinks,2024-05-08 18:29:15.951,
65,Review drinks,2024-05-08 18:31:03.910,
65,prepare drinks,2024-05-08 18:32:04.522,
65,Bring drinks,2024-05-08 18:32:46.281,
65,Review drinks,2024-05-08 18:35:23.840,
65,Signal food complete,2024-05-08 19:00:45.596,
65,Bring food,2024-05-08 19:56:21.796,
65,Deliver to customer,2024-05-08 19:59:31.329,
65,EVENT 8 END,2024-05-08 19:59:49.662,
66,Take order;start,2024-05-08 18:30:00.000,
66,Review order,2024-05-08 18:31:05.308,
66,prepare drinks,2024-05-08 18:31:33.806,
66,Bring drinks,2024-05-08 18:33:13.388,
66,Prepare main course,2024-05-08 18:42:13.165,
66,Review drinks,2024-05-08 18:46:34.747,
66,prepare drinks,2024-05-08 18:52:16.027,
66,Bring drinks,2024-05-08 18:57:44.030,
66,Review drinks,2024-05-08 18:59:21.403,
66,prepare drinks,2024-05-08 18:59:24.562,
66,Signal food complete,2024-05-08 19:06:51.654,
66,Bring drinks,2024-05-08 19:07:00.828,
66,Review drinks,2024-05-08 19:29:10.021,
66,prepare drinks,2024-05-08 19:30:31.126,
66,Bring drinks,2024-05-08 19:35:46.979,
66,Review drinks,2024-05-08 19:40:32.315,
66,prepare drinks,2024-05-08 19:41:47.827,
66,Bring drinks,2024-05-08 19:47:39.596,
66,Review drinks,2024-05-08 19:48:08.274,
66,prepare drinks,2024-05-08 19:48:55.776,
66,Bring drinks,2024-05-08 19:57:18.174,
66,Bring food,2024-05-08 20:04:05.602,
66,Review drinks,2024-05-08 20:08:06.949,
66,Deliver to customer,2024-05-08 20:08:29.213,
66,EVENT 8 END,2024-05-08 20:08:55.059,
67,Take order;start,2024-05-08 18:45:00.000,
67,Review order,2024-05-08 18:47:17.665,
67,Prepare starter;prepare drinks,2024-05-08 18:49:08.330,
67,Bring drinks;Review drinks,2024-05-08 18:55:31.271,form-based events(2024-05-08 18:55:31.271)
67,Signal food complete,2024-05-08 19:03:19.430,
67,Bring food,2024-05-08 19:06:51.654,
67,Deliver to customer,2024-05-08 19:09:33.845,
67,EVENT 8 END,2024-05-08 19:13:48.717,
68,Take order;start,2024-05-08 19:00:00.000,
68,Review order,2024-05-08 19:02:53.474,
68,prepare drinks,2024-05-08 19:03:54.291,
68,Bring drinks,2024-05-08 19:04:28.951,
68,Review drinks,2024-05-08 19:07:53.458,
68,Prepare main course,2024-05-08 19:41:20.142,
68,Signal food complete,2024-05-08 19:56:21.796,
68,Bring food,2024-05-08 20:57:54.234,
68,Deliver to customer,2024-05-08 20:58:15.181,
68,EVENT 8 END,2024-05-08 21:04:57.472,
69,Take order;start,2024-05-08 19:15:00.000,
69,Review order,2024-05-08 19:18:56.335,
69,prepare drinks,2024-05-08 19:19:32.956,
69,Bring drinks,2024-05-08 19:21:33.886,
69,Review drinks,2024-05-08 19:25:03.770,
69,Prepare main course,2024-05-08 19:49:27.199,
69,Signal food complete,2024-05-08 20:04:05.602,
69,Bring food,2024-05-08 20:39:16.622,
69,Deliver to customer,2024-05-08 20:56:08.071,
69,EVENT 8 END,2024-05-08 20:59:25.544,
70,Take order;start,2024-05-08 19:30:00.000,
70,Review order,2024-05-08 19:32:29.353,
70,Prepare starter;prepare drinks,2024-05-08 19:34:01.531,
70,Bring drinks,2024-05-08 19:40:41.534,
70,Review drinks,2024-05-08 19:42:39.719,
70,Prepare main course,2024-05-08 19:51:08.207,
70,Signal food complete,2024-05-08 20:06:16.955,
70,Bring food,2024-05-08 20:19:48.724,
70,Deliver to customer,2024-05-08 20:20:26.043,
70,EVENT 8 END,2024-05-08 20:25:09.903,
71,Take order;start,2024-05-08 19:45:00.000,
71,Review order,2024-05-08 19:45:22.330,
71,prepare drinks,2024-05-08 19:46:07.581,
71,Bring drinks,2024-05-08 19:50:48.832,
71,Review drinks,2024-05-08 19:52:27.241,
71,Prepare main course,2024-05-08 19:53:15.632,
71,Signal food complete,2024-05-08 20:39:16.622,
71,Bring food,2024-05-08 20:40:29.881,
71,Deliver to customer,2024-05-08 20:45:52.299,
71,EVENT 8 END,2024-05-08 20:48:07.051,
72,Take order;start,2024-05-08 20:00:00.000,
72,Review order,2024-05-08 20:00:30.221,
72,Prepare starter;prepare drinks,2024-05-08 20:00:33.125,
72,Bring drinks,2024-05-08 20:03:11.245,
72,Review drinks,2024-05-08 20:04:24.789,
72,prepare drinks,2024-05-08 20:05:32.978,
72,Bring drinks,2024-05-08 20:12:36.471,
72,Review drinks,2024-05-08 20:14:39.649,
72,prepare drinks,2024-05-08 20:14:45.339,
72,Prepare main course,2024-05-08 20:19:48.724,
72,Bring drinks,2024-05-08 20:26:31.098,
72,Review drinks,2024-05-08 20:28:00.634,
72,Signal food complete,2024-05-08 21:23:24.858,
72,Bring food,2024-05-08 22:06:45.165,
72,Deliver to customer,2024-05-08 22:08:23.428,
72,EVENT 8 END,2024-05-08 22:12:16.895,
73,Take order;start,2024-05-08 20:15:00.000,
73,Review order,2024-05-08 20:15:24.359,
73,prepare drinks,2024-05-08 20:18:37.218,
73,Bring drinks;Review drinks,2024-05-08 20:19:55.528,form-based events(2024-05-08 20:19:55.528)
73,prepare drinks,2024-05-08 20:32:15.832,
73,Prepare main course,2024-05-08 20:40:29.881,
73,Bring drinks;Review drinks,2024-05-08 20:42:12.413,form-based events(2024-05-08 20:42:12.413)
73,Signal food complete,2024-05-08 21:01:30.737,
73,Bring food,2024-05-08 21:50:45.611,
73,Deliver to customer,2024-05-08 22:00:48.272,
73,EVENT 8 END,2024-05-08 22:02:26.308,
74,Take order;start,2024-05-08 20:30:00.000,
74,Review order,2024-05-08 20:32:22.091,
74,prepare drinks,2024-05-08 20:35:01.148,
74,Bring drinks,2024-05-08 20:38:49.277,
74,Review drinks,2024-05-08 20:50:35.669,
74,prepare drinks,2024-05-08 20:52:21.853,
74,Bring drinks,2024-05-08 20:53:15.124,
74,Review drinks,2024-05-08 20:54:56.871,
74,Prepare main course,2024-05-08 20:57:54.234,
74,Signal food complete,2024-05-08 21:14:17.119,
74,Bring food,2024-05-08 22:16:29.065,
74,Deliver to customer,2024-05-08 22:17:45.609,
74,EVENT 8 END,2024-05-08 22:21:57.495,
75,Take order;start,2024-05-08 20:45:00.000,
75,Review order,2024-05-08 20:47:48.395,
75,prepare drinks,2024-05-08 20:49:05.954,
75,Bring drinks,2024-05-08 20:50:45.042,
75,Prepare main course,2024-05-08 20:58:49.718,
75,Review drinks,2024-05-08 21:00:36.467,
75,prepare drinks,2024-05-08 21:00:43.549,
75,Bring drinks,2024-05-08 21:04:02.223,
75,Review drinks,2024-05-08 21:10:09.631,
75,Signal food complete,2024-05-08 21:50:45.611,
75,Bring food,2024-05-08 22:26:18.558,
75,Deliver to customer,2024-05-08 22:27:52.207,
75,EVENT 8 END,2024-05-08 22:31:29.665,
76,Take order;start,2024-05-08 21:00:00.000,
76,Review order,2024-05-08 21:01:13.781,
76,Prepare starter;prepare drinks,2024-05-08 21:01:15.982,
76,Bring drinks,2024-05-08 21:10:14.393,
76,Review drinks,2024-05-08 21:15:07.876,
76,Signal food complete,2024-05-08 21:17:48.536,
76,Bring food,2024-05-08 21:23:24.858,
76,Deliver to customer,2024-05-08 21:25:01.735,
76,EVENT 8 END,2024-05-08 21:26:20.427,
77,Take order;start,2024-05-08 21:15:00.000,
77,Review order,2024-05-08 21:28:52.580,
77,prepare drinks,2024-05-08 21:29:05.515,
77,Bring drinks,2024-05-08 21:29:24.935,
77,Review drinks,2024-05-08 21:54:03.513,
77,Prepare main course,2024-05-08 22:06:45.165,
77,Signal food complete,2024-05-08 23:08:30.576,
77,Bring food,2024-05-08 23:56:32.770,
77,Deliver to customer,2024-05-09 00:07:55.133,
77,EVENT 8 END,2024-05-09 00:08:39.782,
78,Take order;start,2024-05-08 21:30:00.000,
78,Review order,2024-05-08 21:32:27.307,
78,prepare drinks,2024-05-08 21:32:51.939,
78,Bring drinks,2024-05-08 21:34:11.593,
78,Review drinks,2024-05-08 21:37:14.947,
78,Prepare main course,2024-05-08 22:16:29.065,
78,Signal food complete,2024-05-08 22:55:18.610,
78,Bring food,2024-05-08 23:11:09.225,
78,Deliver to customer,2024-05-08 23:12:03.434,
78,EVENT 8 END,2024-05-08 23:16:18.715,
79,Take order;start,2024-05-08 21:45:00.000,
79,Review order,2024-05-08 21:46:12.415,
79,Prepare starter;prepare drinks,2024-05-08 21:46:35.114,
79,Bring drinks,2024-05-08 21:50:13.115,
79,Review drinks,2024-05-08 21:56:58.396,
79,prepare drinks,2024-05-08 21:57:40.839,
79,Bring drinks,2024-05-08 22:02:07.975,
79,Review drinks,2024-05-08 22:03:15.611,
79,prepare drinks,2024-05-08 22:04:23.137,
79,Bring drinks,2024-05-08 22:17:55.689,
79,Prepare main course,2024-05-08 22:18:27.407,
79,Review drinks,2024-05-08 22:19:13.397,
79,Signal food complete,2024-05-08 23:11:09.225,
79,Bring food,2024-05-09 00:02:04.944,
79,Deliver to customer,2024-05-09 00:05:32.201,
79,EVENT 8 END,2024-05-09 00:05:57.794,
80,Take order;start,2024-05-08 22:00:00.000,
80,Review order,2024-05-08 22:00:43.147,
80,Prepare starter;prepare drinks,2024-05-08 22:01:25.969,
80,Bring drinks;Review drinks,2024-05-08 22:13:26.175,form-based events(2024-05-08 22:13:26.175)
80,Signal food complete,2024-05-08 22:26:18.558,
80,Bring food,2024-05-08 22:55:18.610,
80,Deliver to customer,2024-05-08 22:58:34.219,
80,EVENT 8 END,2024-05-08 23:00:49.234,
81,Take order;start,2024-05-08 22:15:00.000,
81,Review order,2024-05-08 22:17:15.723,
81,prepare drinks,2024-05-08 22:18:16.137,
81,Bring drinks;Review drinks,2024-05-08 22:39:04.708,form-based events(2024-05-08 22:39:04.708)
81,prepare drinks,2024-05-08 22:39:49.289,
81,Prepare main course,2024-05-08 22:48:21.967,
81,Bring drinks;Review drinks,2024-05-08 22:50:23.549,form-based events(2024-05-08 22:50:23.549)
81,prepare drinks,2024-05-08 22:57:32.955,
81,Bring drinks;Review drinks,2024-05-08 22:57:46.878,form-based events(2024-05-08 22:57:46.878)
81,Signal food complete,2024-05-09 00:02:04.944,
81,Bring food,2024-05-09 00:03:53.547,
81,Deliver to customer,2024-05-09 00:05:30.170,
81,EVENT 8 END,2024-05-09 00:10:17.186,
82,Take order;start,2024-05-08 22:30:00.000,
82,Review order,2024-05-08 22:30:25.874,
82,prepare drinks,2024-05-08 22:30:28.108,
82,Bring drinks,2024-05-08 22:33:24.208,
82,Review drinks,2024-05-08 22:39:13.683,
82,Prepare main course,2024-05-08 23:02:05.828,
82,Signal food complete,2024-05-08 23:55:03.688,
82,Bring food,2024-05-09 00:09:41.510,
82,Deliver to customer,2024-05-09 00:28:35.099,
82,EVENT 8 END,2024-05-09 00:30:30.430,
83,Take order;start,2024-05-08 22:45:00.000,
83,Review order,2024-05-08 22:45:10.698,
83,prepare drinks,2024-05-08 22:45:16.189,
83,Bring drinks,2024-05-08 22:47:02.780,
83,Review drinks,2024-05-08 22:49:47.868,
83,Prepare main course,2024-05-08 23:06:19.549,
83,Signal food complete,2024-05-08 23:56:32.770,
83,Bring food,2024-05-08 23:58:19.063,
83,Deliver to customer,2024-05-09 00:00:03.337,
83,EVENT 8 END,2024-05-09 00:03:47.088,
84,Take order;start,2024-05-08 23:00:00.000,
84,Review order,2024-05-08 23:02:00.376,
84,prepare drinks,2024-05-08 23:02:07.649,
84,Bring drinks,2024-05-08 23:08:15.079,
84,Review drinks,2024-05-08 23:18:53.001,
84,Prepare main course,2024-05-08 23:34:04.954,
84,Signal food complete,2024-05-09 00:13:51.516,
84,Bring food,2024-05-09 00:32:31.219,
84,Deliver to customer,2024-05-09 00:47:23.382,
84,EVENT 8 END,2024-05-09 00:48:30.794,
85,Take order;start,2024-05-08 23:15:00.000,
85,Review order,2024-05-08 23:15:39.534,
85,prepare drinks,2024-05-08 23:17:07.605,
85,Bring drinks,2024-05-08 23:17:22.987,
85,Review drinks,2024-05-08 23:18:09.267,
85,Prepare main course,2024-05-08 23:58:19.063,
85,Signal food complete,2024-05-09 01:16:41.932,
85,Bring food,2024-05-09 19:08:03.736,
85,Deliver to customer,2024-05-09 19:15:02.735,
85,EVENT 8 END,2024-05-09 19:17:31.542,
86,Take order;start,2024-05-08 23:30:00.000,
86,Review order,2024-05-08 23:32:01.069,
86,Prepare starter;prepare drinks,2024-05-08 23:34:35.163,
86,Bring drinks,2024-05-08 23:36:58.336,
86,Review drinks,2024-05-08 23:46:36.111,
86,Prepare main course,2024-05-09 00:03:53.547,
86,Signal food complete,2024-05-09 00:32:31.219,
86,Bring food,2024-05-09 00:43:37.653,
86,Deliver to customer,2024-05-09 00:44:55.337,
86,EVENT 8 END,2024-05-09 00:45:30.378,
87,Take order;start,2024-05-08 23:45:00.000,
87,Review order,2024-05-08 23:47:11.560,
87,prepare drinks,2024-05-08 23:51:19.064,
87,Bring drinks,2024-05-08 23:51:44.392,
87,Review drinks,2024-05-08 23:59:05.316,
87,Prepare main course,2024-05-09 00:09:41.510,
87,Signal food complete,2024-05-09 00:43:37.653,
87,Bring food,2024-05-09 00:47:54.060,
87,Deliver to customer,2024-05-09 00:57:12.973,
87,EVENT 8 END,2024-05-09 01:03:54.894,
88,Take order;start,2024-05-09 00:00:00.000,
88,Review order,2024-05-09 00:04:23.292,
88,prepare drinks,2024-05-09 00:04:44.453,
88,Bring drinks;Review drinks,2024-05-09 00:15:08.144,form-based events(2024-05-09 00:15:08.144)
88,Prepare main course,2024-05-09 00:18:43.094,
88,Signal food complete,2024-05-09 00:51:21.388,
88,Bring food,2024-05-09 01:38:25.628,
88,Deliver to customer,2024-05-09 01:42:17.437,
88,EVENT 8 END,2024-05-09 01:43:46.855,
89,Take order;start,2024-05-09 00:15:00.000,
89,Review order,2024-05-09 00:15:17.142,
89,Prepare starter;prepare drinks,2024-05-09 00:17:27.869,
89,Bring drinks,2024-05-09 00:18:11.745,
89,Review drinks,2024-05-09 00:26:08.406,
89,Signal food complete,2024-05-09 00:47:54.060,
89,Bring food,2024-05-09 01:16:41.932,
89,Deliver to customer,2024-05-09 01:17:48.808,
89,EVENT 8 END,2024-05-09 01:22:55.177,
90,Take order;start,2024-05-09 00:30:00.000,
90,Review order,2024-05-09 00:30:20.166,
90,Prepare starter;prepare drinks,2024-05-09 00:30:24.813,
90,Bring drinks,2024-05-09 00:42:42.479,
90,Review drinks,2024-05-09 00:43:01.251,
90,prepare drinks,2024-05-09 00:47:28.110,
90,Bring drinks,2024-05-09 00:48:42.357,
90,Prepare main course,2024-05-09 00:49:35.691,
