Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
13,Bring drinks_signed1,2024-05-06 21:23:02,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
13,Bring drinks_signed2,2024-05-06 21:23:03,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
13,Review drinks,2024-05-06 21:32:28,Waiter-000002,,0,Review drinks,review drinks,71,0,0,Review drinks
13,Bring drinks_signed1,2024-05-06 21:32:28,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
13,Bring drinks_signed2,2024-05-06 21:32:28,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
13,Bring food,2024-05-06 22:21:02,Cook helper-000003,,0,Bring food,bring food,72,0,0,Bring food
13,Bring drinks_signed1,2024-05-06 22:21:02,Cook helper-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
13,Bring drinks_signed2,2024-05-06 22:21:03,Cook helper-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
13,Deliver to customer,2024-05-06 22:32:42,Waiter-000002,,0,Deliver to customer,deliver to customer,73,0,0,Deliver to customer
13,Bring drinks_signed1,2024-05-06 22:32:43,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
13,Bring drinks_signed2,2024-05-06 22:32:43,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
13,EVENT 8 END,2024-05-06 22:33:01,,,0,EVENT 8 END,event 8 end,74,0,0,EVENT 8 END
13,Bring drinks_signed1,2024-05-06 22:33:02,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
13,Bring drinks_signed2,2024-05-06 22:33:02,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,Take order,2024-05-06 21:30:00,Waiter-000005,,0,Take order,take order,75,0,0,Take order
14,start,2024-05-06 21:30:00,,,0,start,start,-1,0,0,start
14,Review order,2024-05-06 21:32:44,Waiter-000003,,0,Review order,review order,77,0,0,Review order
14,Bring drinks_signed1,2024-05-06 21:32:45,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 21:32:45,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,Prepare starter,2024-05-06 21:33:36,Cook helper-000001,,0,Prepare starter,prepare starter,78,0,0,Prepare starter
14,prepare drinks,2024-05-06 21:33:36,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
14,Bring drinks,2024-05-06 21:36:01,Barman-000002,,0,Bring drinks,bring drinks,80,0,0,Bring drinks
14,Review drinks,2024-05-06 21:38:23,Waiter-000001,,0,Review drinks,review drinks,81,0,0,Review drinks
14,Bring drinks_signed1,2024-05-06 21:38:23,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 21:38:24,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,Signal food complete,2024-05-06 21:50:38,Cook-000003,,0,Signal food complete,signal food complete,82,0,0,Signal food complete
14,Bring drinks_signed1,2024-05-06 21:50:38,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 21:50:39,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,Bring food,2024-05-06 22:04:41,Cook helper-000001,,0,Bring food,bring food,83,0,0,Bring food
14,Bring drinks_signed1,2024-05-06 22:04:41,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 22:04:41,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,Deliver to customer,2024-05-06 22:11:26,Waiter-000004,,0,Deliver to customer,deliver to customer,84,0,0,Deliver to customer
14,Bring drinks_signed1,2024-05-06 22:11:27,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 22:11:28,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
14,EVENT 8 END,2024-05-06 22:11:30,,,0,EVENT 8 END,event 8 end,85,0,0,EVENT 8 END
14,Bring drinks_signed1,2024-05-06 22:11:31,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
14,Bring drinks_signed2,2024-05-06 22:11:31,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Take order,2024-05-06 21:45:00,Waiter-000002,,0,Take order,take order,86,0,0,Take order
15,start,2024-05-06 21:45:00,,,0,start,start,-1,0,0,start
15,Review order,2024-05-06 21:46:56,Waiter-000003,,0,Review order,review order,88,0,0,Review order
15,Bring drinks_signed1,2024-05-06 21:46:56,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 21:46:57,Waiter-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,prepare drinks,2024-05-06 21:48:42,Barman-000003,,0,prepare drinks,prepare drinks,89,0,0,prepare drinks
15,Bring drinks_signed1,2024-05-06 21:48:42,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 21:48:43,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Bring drinks,2024-05-06 21:49:25,Barman-000001,,0,Bring drinks,bring drinks,90,0,0,Bring drinks
15,Review drinks,2024-05-06 21:49:48,Waiter-000004,,0,Review drinks,review drinks,91,0,0,Review drinks
15,Bring drinks_signed1,2024-05-06 21:49:48,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 21:49:48,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Prepare main course,2024-05-06 21:54:49,Cook-000001,,0,Prepare main course,prepare main course,92,0,0,Prepare main course
15,Bring drinks_signed1,2024-05-06 21:54:49,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 21:54:50,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Signal food complete,2024-05-06 21:56:19,Cook-000001,,0,Signal food complete,signal food complete,93,0,0,Signal food complete
15,Bring drinks_signed1,2024-05-06 21:56:20,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 21:56:20,Cook-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Bring food,2024-05-06 22:25:55,Cook helper-000001,,0,Bring food,bring food,94,0,0,Bring food
15,Bring drinks_signed1,2024-05-06 22:25:55,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 22:25:56,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,Deliver to customer,2024-05-06 22:26:03,Waiter-000004,,0,Deliver to customer,deliver to customer,95,0,0,Deliver to customer
15,Bring drinks_signed1,2024-05-06 22:26:04,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 22:26:04,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
15,EVENT 8 END,2024-05-06 22:26:24,,,0,EVENT 8 END,event 8 end,96,0,0,EVENT 8 END
15,Bring drinks_signed1,2024-05-06 22:26:24,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
15,Bring drinks_signed2,2024-05-06 22:26:25,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
16,Take order,2024-05-06 22:00:00,Waiter-000002,,0,Take order,take order,97,0,0,Take order
16,start,2024-05-06 22:00:00,,,0,start,start,-1,0,0,start
16,Review order,2024-05-06 22:01:39,Waiter-000003,,0,Review order,review order,-1,0,0,Review order
16,prepare drinks,2024-05-06 22:01:52,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
16,Prepare main course,2024-05-06 22:04:41,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
16,Bring drinks,2024-05-06 22:07:06,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
16,Review drinks,2024-05-06 22:13:15,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
16,prepare drinks,2024-05-06 22:13:28,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
16,Bring drinks,2024-05-06 22:19:26,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
16,Signal food complete,2024-05-06 22:27:58,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
16,Review drinks,2024-05-06 22:50:01,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
16,Bring food,2024-05-06 23:04:03,Cook helper-000003,,0,Bring food,bring food,98,0,0,Bring food
16,Deliver to customer,2024-05-06 23:04:05,Waiter-000004,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
16,EVENT 8 END,2024-05-06 23:05:18,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
17,Take order,2024-05-06 22:15:00,Waiter-000001,,0,Take order,take order,99,0,0,Take order
17,start,2024-05-06 22:15:00,,,0,start,start,-1,0,0,start
17,Review order,2024-05-06 22:18:17,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
17,Prepare starter,2024-05-06 22:18:27,Cook helper-000002,,0,Prepare starter,prepare starter,100,0,0,Prepare starter
17,prepare drinks,2024-05-06 22:18:27,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
17,Bring drinks,2024-05-06 22:20:05,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
17,Prepare main course,2024-05-06 22:21:02,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
17,Review drinks,2024-05-06 22:23:30,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
17,Signal food complete,2024-05-06 22:24:00,Cook-000002,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
17,prepare drinks,2024-05-06 22:24:10,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
17,Bring drinks,2024-05-06 22:27:53,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
17,Bring food,2024-05-06 22:38:55,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
17,Review drinks,2024-05-06 22:43:38,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
17,prepare drinks,2024-05-06 22:44:19,Barman-000001,,0,prepare drinks,prepare drinks,101,0,0,prepare drinks
17,Bring drinks,2024-05-06 22:44:19,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
17,Review drinks,2024-05-06 22:45:06,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
17,Deliver to customer,2024-05-06 22:48:22,Waiter-000003,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
17,EVENT 8 END,2024-05-06 22:49:12,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
18,Take order,2024-05-06 22:30:00,Waiter-000005,,0,Take order,take order,102,0,0,Take order
18,start,2024-05-06 22:30:00,,,0,start,start,-1,0,0,start
18,Review order,2024-05-06 22:31:25,Waiter-000001,,0,Review order,review order,-1,0,0,Review order
18,Prepare main course,2024-05-06 22:35:16,Cook-000003,,0,Prepare main course,prepare main course,103,0,0,Prepare main course
18,prepare drinks,2024-05-06 22:35:16,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
18,Signal food complete,2024-05-06 22:37:13,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
18,Bring drinks,2024-05-06 22:43:24,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
18,Review drinks,2024-05-06 22:45:51,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
18,prepare drinks,2024-05-06 22:49:21,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
18,Bring drinks,2024-05-06 22:49:37,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
18,Review drinks,2024-05-06 22:53:49,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
18,prepare drinks,2024-05-06 22:53:52,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
18,Bring drinks,2024-05-06 23:01:16,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
18,Review drinks,2024-05-06 23:02:20,Waiter-000002,,0,Review drinks,review drinks,-1,0,0,Review drinks
18,Bring food,2024-05-07 00:49:26,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
18,Deliver to customer,2024-05-07 00:50:22,Waiter-000003,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
18,EVENT 8 END,2024-05-07 00:52:51,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
19,Take order,2024-05-06 22:45:00,Waiter-000004,,0,Take order,take order,104,0,0,Take order
19,start,2024-05-06 22:45:00,,,0,start,start,-1,0,0,start
19,Review order,2024-05-06 22:47:09,Waiter-000001,,0,Review order,review order,106,0,0,Review order
19,Bring drinks_signed1,2024-05-06 22:47:09,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-06 22:47:10,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,Prepare main course,2024-05-06 22:48:51,Cook-000002,,0,Prepare main course,prepare main course,107,0,0,Prepare main course
19,Prepare starter,2024-05-06 22:48:51,Cook helper-000001,,0,Prepare starter,prepare starter,-1,0,0,Prepare starter
19,prepare drinks,2024-05-06 22:48:51,Barman-000001,,0,prepare drinks,prepare drinks,108,0,0,prepare drinks
19,Bring drinks_signed1,2024-05-06 22:48:51,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks,2024-05-06 22:54:43,Barman-000002,,0,Bring drinks,bring drinks,110,0,0,Bring drinks
19,Review drinks,2024-05-06 22:54:54,Waiter-000001,,0,Review drinks,review drinks,111,0,0,Review drinks
19,Bring drinks_signed1,2024-05-06 22:54:55,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-06 22:54:55,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,prepare drinks,2024-05-06 22:58:42,Barman-000001,,0,prepare drinks,prepare drinks,112,0,0,prepare drinks
19,Bring drinks_signed1,2024-05-06 22:58:43,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-06 22:58:43,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,Bring drinks,2024-05-06 23:00:05,Barman-000002,,0,Bring drinks,bring drinks,113,0,0,Bring drinks
19,Signal food complete,2024-05-06 23:00:39,Cook-000002,,0,Signal food complete,signal food complete,114,0,0,Signal food complete
19,Bring drinks_signed1,2024-05-06 23:00:40,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-06 23:00:40,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,Review drinks,2024-05-06 23:04:56,Waiter-000001,,0,Review drinks,review drinks,115,0,0,Review drinks
19,Bring drinks_signed1,2024-05-06 23:04:56,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-06 23:04:56,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,Bring food,2024-05-07 00:05:51,Cook helper-000002,,0,Bring food,bring food,116,0,0,Bring food
19,Bring drinks_signed1,2024-05-07 00:05:51,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-07 00:05:52,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,Deliver to customer,2024-05-07 00:11:19,Waiter-000004,,0,Deliver to customer,deliver to customer,117,0,0,Deliver to customer
19,Bring drinks_signed1,2024-05-07 00:11:19,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-07 00:11:20,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
19,EVENT 8 END,2024-05-07 00:12:54,,,0,EVENT 8 END,event 8 end,118,0,0,EVENT 8 END
19,Bring drinks_signed1,2024-05-07 00:12:54,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
19,Bring drinks_signed2,2024-05-07 00:12:55,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
20,Take order,2024-05-06 23:00:00,Waiter-000003,,0,Take order,take order,119,0,0,Take order
20,start,2024-05-06 23:00:00,,,0,start,start,-1,0,0,start
20,Review order,2024-05-06 23:03:47,Waiter-000005,,0,Review order,review order,121,0,0,Review order
20,Bring drinks_signed1,2024-05-06 23:03:47,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
20,Bring drinks_signed2,2024-05-06 23:03:47,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
20,Prepare main course,2024-05-06 23:06:23,Cook-000001,,0,Prepare main course,prepare main course,122,0,0,Prepare main course
20,Prepare starter,2024-05-06 23:06:23,Cook helper-000002,,0,Prepare starter,prepare starter,-1,0,0,Prepare starter
20,prepare drinks,2024-05-06 23:06:23,Barman-000003,,0,prepare drinks,prepare drinks,123,0,0,prepare drinks
20,Bring drinks_signed1,2024-05-06 23:06:23,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
20,Bring drinks,2024-05-06 23:09:15,Barman-000001,,0,Bring drinks,bring drinks,125,0,0,Bring drinks
20,Review drinks,2024-05-06 23:14:46,Waiter-000002,,0,Review drinks,review drinks,126,0,0,Review drinks
20,Bring drinks_signed1,2024-05-06 23:14:47,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
20,Bring drinks_signed2,2024-05-06 23:14:47,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
20,prepare drinks,2024-05-06 23:15:22,Barman-000002,,0,prepare drinks,prepare drinks,127,0,0,prepare drinks
20,Bring drinks_signed1,2024-05-06 23:15:22,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
20,Bring drinks_signed2,2024-05-06 23:15:23,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
20,Bring drinks,2024-05-06 23:19:45,Barman-000003,,0,Bring drinks,bring drinks,128,0,0,Bring drinks
20,Review drinks,2024-05-06 23:22:43,Waiter-000004,,0,Review drinks,review drinks,129,0,0,Review drinks
