Case,Timestamp,Resource,Activity,Activity_fixed,label
933,2023-11-23 16:45:38,Clerk-000002,Check fo completeness,Check for completeness,distorted label(Skip)
933,2023-11-23 17:24:00,Manager-000001,Make dcision,Make decision,distorted label(Skip)
934,2023-11-23 18:40:48,,review request geceived,review request received,distorted label(Proximity)
934,2023-11-23 19:41:54,Clerk-000006,Check forc ompleteness,Check for completeness,distorted label(Interchange)
941,2023-11-24 02:25:16,,Info received,info received,distorted label(UpLow)
946,2023-11-24 08:05:19,,EVEN T13 END,EVEN T13 END,distorted label(Interchange)
948,2023-11-24 11:04:58,Manager-000004,Notify reject,notify reject,distorted label(UpLow)
948,2023-11-24 11:15:35,,timqe out,timqe out,distorted label(Insert)
949,2023-11-24 12:15:43,Manager-000006,notify eject,notify reject,distorted label(Skip)
962,2023-11-24 20:51:09,Clerk-000005,Check for completelness,Check for completeness,distorted label(Insert)
970,2023-11-27 04:54:35,,EVENT 13 QEND,EVENT 13 END,distorted label(Insert)
976,2023-11-27 07:47:02,Manager-000004,Request nifo,Request info,distorted label(Interchange)
981,2023-11-27 10:55:01,Manager-000005,Make defision,Make decision,distorted label(Proximity)
982,2023-11-27 11:01:52,,Info received,info received,distorted label(UpLow)
982,2023-11-27 11:20:19,Clerk-000005,PerfWorm checks,Perform checks,distorted label(Insert)
983,2023-11-27 14:54:46,Clerk-000001,Check for comlpeteness,Check for completeness,distorted label(Interchange)
984,2023-11-27 16:07:32,Manager-000005,NotiFfy accept,Notify accept,distorted label(Insert)
989,2023-11-27 18:47:59,,Info received,info received,distorted label(UpLow)
989,2023-11-27 18:57:56,Manager-000002,Request ingo,Request info,distorted label(Proximity)
989,2023-11-27 20:24:29,Manager-000005,Delver card,Deliver card,distorted label(Skip)
1001,2023-11-28 06:38:50,Clerk-000002,Check for completeness,Check for completeness,
1001,2023-11-28 06:38:50,,New online application received,New online application received,
1001,2023-11-28 06:48:24,Manager-000006,Request info,Request info,
1001,2023-11-28 06:59:47,,info received,info received,
1001,2023-11-28 06:59:57,Clerk-000006,Check for completeness,Check for completeness,
1001,2023-11-28 07:13:01,Clerk-000001,Perform checks,Perform checks,
1001,2023-11-28 07:13:48,Manager-000003,Make decision,Make decision,
1001,2023-11-28 07:15:59,Manager-000004,Notify accept,Notify accept,
1001,2023-11-28 07:20:22,Manager-000005,Deliver card,Deliver card,
1001,2023-11-28 07:21:40,,EVENT 13 END,EVENT 13 END,
1002,2023-11-28 06:40:47,Clerk-000004,Check for completeness,Check for completeness,
1002,2023-11-28 06:40:47,,New online application received,New online application received,
1002,2023-11-28 06:54:12,Clerk-000005,Perform checks,Perform checks,
1002,2023-11-28 06:54:23,Manager-000002,Make decision,Make decision,
1002,2023-11-28 07:24:02,,time out,time out,
1002,2023-11-28 07:24:12,,EVENT 13 END,EVENT 13 END,
1010,2023-11-28 14:39:05,Clerk-000002,Check for completeness,Check for completeness,
1010,2023-11-28 14:40:16,Clerk-000004,Perform checks,Perform checks,
1010,2023-11-28 14:43:47,Manager-000002,Make decision,Make decision,
1010,2023-11-28 14:46:49,Manager-000004,notify reject,notify reject,
1010,2023-11-28 14:54:10,,review request received,review request received,
1010,2023-11-28 14:54:20,Clerk-000001,Check for completeness,Check for completeness,
1010,2023-11-28 15:10:56,Manager-000003,Request info,Request info,
1010,2023-11-28 15:39:47,,info received,info received,
1010,2023-11-28 15:39:57,Clerk-000002,Check for completeness,Check for completeness,
1010,2023-11-28 16:04:59,Manager-000002,Request info,Request info,
1010,2023-11-28 16:57:43,,info received,info received,
1010,2023-11-28 16:57:53,Clerk-000004,Check for completeness,Check for completeness,
1010,2023-11-28 17:32:42,Manager-000005,Make decision,Make decision,
1010,2023-11-28 17:37:57,Manager-000004,notify reject,notify reject,
1010,2023-11-28 17:38:41,,review request received,review request received,
1010,2023-11-28 17:38:51,Clerk-000006,Check for completeness,Check for completeness,
1010,2023-11-28 17:39:44,Clerk-000001,Perform checks,Perform checks,
1010,2023-11-28 17:49:33,Manager-000003,Make decision,Make decision,
1010,2023-11-28 18:17:07,Manager-000006,notify reject,notify reject,
1010,2023-11-28 18:25:23,,time out,time out,
1010,2023-11-28 18:25:33,,EVENT 13 END,EVENT 13 END,
1015,2023-11-28 19:07:24,Clerk-000002,Check for completeness,Check for completeness,
1015,2023-11-28 19:07:24,,New online application received,New online application received,
1015,2023-11-28 19:26:24,Clerk-000005,Perform checks,Perform checks,
1015,2023-11-28 19:32:10,Manager-000004,Make decision,Make decision,
1015,2023-11-28 19:52:05,Manager-000003,notify reject,notify reject,
1015,2023-11-28 20:04:46,Clerk-000001,Check for completeness,Check for completeness,
1015,2023-11-28 20:12:38,Manager-000002,Request info,Request info,
1015,2023-11-28 20:22:54,Clerk-000004,Check for completeness,Check for completeness,
1015,2023-11-28 20:39:38,Clerk-000002,Perform checks,Perform checks,
1015,2023-11-28 20:51:02,Manager-000005,Make decision,Make decision,
1015,2023-11-28 21:13:57,Manager-000004,Notify accept,Notify accept,
1015,2023-11-28 21:18:19,Manager-000001,Deliver card,Deliver card,
1015,2023-11-28 21:25:47,,EVENT 13 END,EVENT 13 END,
1021,2023-11-28 23:20:19,Clerk-000003,Check for completeness,Check for completeness,
1021,2023-11-28 23:20:19,,New online application received,New online application received,
1021,2023-11-28 23:25:57,Clerk-000006,Perform checks,Perform checks,
1021,2023-11-28 23:28:16,Manager-000004,Make decision,Make decision,
1021,2023-11-28 23:32:36,Manager-000003,notify reject,notify reject,
1021,2023-11-28 23:47:42,,review request received,review request received,
1021,2023-11-28 23:47:52,Clerk-000001,Check for completeness,Check for completeness,
1021,2023-11-29 00:17:43,Manager-000003,Request info,Request info,
1021,2023-11-29 00:49:39,,info received,info received,
1021,2023-11-29 00:49:49,Clerk-000005,Check for completeness,Check for completeness,
1021,2023-11-29 00:56:12,Manager-000006,Request info,Request info,
1021,2023-11-29 00:56:19,,info received,info received,
1021,2023-11-29 00:56:29,Clerk-000004,Check for completeness,Check for completeness,
1021,2023-11-29 01:06:47,Clerk-000001,Perform checks,Perform checks,
1021,2023-11-29 01:14:59,Manager-000002,Make decision,Make decision,
1021,2023-11-29 01:32:07,Manager-000006,notify reject,notify reject,
1021,2023-11-29 01:47:03,,time out,time out,
1021,2023-11-29 01:47:13,,EVENT 13 END,EVENT 13 END,
1029,2023-11-29 07:02:18,Clerk-000002,Check for completeness,Check for completeness,
1029,2023-11-29 07:02:18,,New online application received,New online application received,
1029,2023-11-29 07:20:52,,info received,info received,
1029,2023-11-29 07:21:02,Clerk-000006,Check for completeness,Check for completeness,
1029,2023-11-29 07:24:39,Manager-000004,Request info,Request info,
1029,2023-11-29 07:25:59,,info received,info received,
1029,2023-11-29 07:26:09,Clerk-000003,Check for completeness,Check for completeness,
1029,2023-11-29 07:29:37,Manager-000002,Request info,Request info,
1029,2023-11-29 07:30:20,,info received,info received,
1029,2023-11-29 07:30:30,Clerk-000001,Check for completeness,Check for completeness,
1029,2023-11-29 07:31:39,Manager-000005,Request info,Request info,
1029,2023-11-29 07:45:03,,info received,info received,
1029,2023-11-29 07:45:13,Clerk-000002,Check for completeness,Check for completeness,
1029,2023-11-29 07:48:49,Clerk-000003,Perform checks,Perform checks,
1029,2023-11-29 07:56:51,Manager-000004,Make decision,Make decision,
1029,2023-11-29 08:07:25,Manager-000001,notify reject,notify reject,
1029,2023-11-29 08:10:58,,time out,time out,
1029,2023-11-29 08:11:08,,EVENT 13 END,EVENT 13 END,
1032,2023-11-29 09:18:56,Clerk-000005,Check for completeness,Check for completeness,
1032,2023-11-29 09:18:56,,New online application received,New online application received,
1032,2023-11-29 09:26:28,Clerk-000003,Perform checks,Perform checks,
1032,2023-11-29 09:33:54,Manager-000004,Make decision,Make decision,
1032,2023-11-29 09:40:36,Manager-000003,notify reject,notify reject,
1032,2023-11-29 09:45:05,,review request received,review request received,
1032,2023-11-29 09:45:15,Clerk-000004,Check for completeness,Check for completeness,
1032,2023-11-29 10:08:41,Manager-000001,Request info,Request info,
1032,2023-11-29 10:12:43,,info received,info received,
1032,2023-11-29 10:12:53,Clerk-000003,Check for completeness,Check for completeness,
1032,2023-11-29 10:23:09,Manager-000003,Request info,Request info,
1032,2023-11-29 10:25:33,,info received,info received,
1032,2023-11-29 10:25:43,Clerk-000006,Check for completeness,Check for completeness,
1032,2023-11-29 10:27:57,Manager-000005,Request info,Request info,
1032,2023-11-29 10:33:14,,info received,info received,
1032,2023-11-29 10:33:24,Clerk-000005,Check for completeness,Check for completeness,
1032,2023-11-29 10:38:47,Clerk-000002,Perform checks,Perform checks,
1032,2023-11-29 10:44:16,Manager-000006,Make decision,Make decision,
1032,2023-11-29 10:49:03,Manager-000003,notify reject,notify reject,
1032,2023-11-29 10:50:21,,review request received,review request received,
1032,2023-11-29 10:50:31,Clerk-000004,Check for completeness,Check for completeness,
1032,2023-11-29 11:43:28,Manager-000006,Make decision,Make decision,
1032,2023-11-29 11:44:24,Manager-000003,notify reject,notify reject,
1032,2023-11-29 11:48:11,,time out,time out,
1032,2023-11-29 11:48:21,,EVENT 13 END,EVENT 13 END,
1037,2023-11-29 13:31:32,Clerk-000002,Check for completeness,Check for completeness,
1037,2023-11-29 13:31:32,,New online application received,New online application received,
1037,2023-11-29 13:42:27,Clerk-000003,Check for completeness,Check for completeness,
1037,2023-11-29 13:53:40,Manager-000001,Request info,Request info,
1037,2023-11-29 14:18:58,,info received,info received,
1037,2023-11-29 14:19:08,Clerk-000006,Check for completeness,Check for completeness,
1037,2023-11-29 14:20:28,Clerk-000003,Perform checks,Perform checks,
1037,2023-11-29 14:23:09,Manager-000006,Make decision,Make decision,
1037,2023-11-29 14:42:29,Manager-000002,Notify accept,Notify accept,
1037,2023-11-29 14:54:39,Manager-000006,Deliver card,Deliver card,
1037,2023-11-29 14:55:30,,EVENT 13 END,EVENT 13 END,
1041,2023-11-29 16:18:03,Clerk-000004,Check for completeness,Check for completeness,
1041,2023-11-29 16:18:03,,New online application received,New online application received,
1041,2023-11-29 16:21:00,Manager-000003,Request info,Request info,
1041,2023-11-29 16:22:41,,info received,info received,
1041,2023-11-29 16:22:51,Clerk-000006,Check for completeness,Check for completeness,
1041,2023-11-29 16:31:47,Manager-000005,Request info,Request info,
1041,2023-11-29 16:35:23,,info received,info received,
1041,2023-11-29 16:35:33,Clerk-000003,Check for completeness,Check for completeness,
1041,2023-11-29 16:35:37,Clerk-000004,Perform checks,Perform checks,
1041,2023-11-29 16:35:50,Manager-000006,Make decision,Make decision,
1041,2023-11-29 16:36:02,Manager-000004,notify reject,notify reject,
1041,2023-11-29 16:41:04,,time out,time out,
1041,2023-11-29 16:41:14,,EVENT 13 END,EVENT 13 END,
1044,2023-11-29 19:42:31,Clerk-000002,Check for completeness,Check for completeness,
1044,2023-11-29 19:42:31,,New online application received,New online application received,
1044,2023-11-29 19:46:47,Manager-000005,Request info,Request info,
1044,2023-11-29 20:06:38,,info received,info received,
1044,2023-11-29 20:06:48,Clerk-000001,Check for completeness,Check for completeness,
1044,2023-11-29 20:23:11,Manager-000001,Request info,Request info,
1044,2023-11-29 20:50:13,,info received,info received,
1044,2023-11-29 20:50:23,Clerk-000002,Check for completeness,Check for completeness,
1044,2023-11-29 21:12:07,Manager-000005,Request info,Request info,
1044,2023-11-29 21:19:00,,info received,info received,
1044,2023-11-29 21:19:10,Clerk-000001,Check for completeness,Check for completeness,
1044,2023-11-29 21:28:27,Manager-000006,Request info,Request info,
1044,2023-11-29 21:30:19,,info received,info received,
1044,2023-11-29 21:30:29,Clerk-000004,Check for completeness,Check for completeness,
1044,2023-11-29 21:42:51,Clerk-000002,Perform checks,Perform checks,
1044,2023-11-29 21:49:42,Manager-000002,Make decision,Make decision,
1044,2023-11-29 22:05:22,Manager-000006,Notify accept,Notify accept,
1044,2023-11-29 22:22:42,Manager-000004,Deliver card,Deliver card,
1044,2023-11-29 22:33:13,,EVENT 13 END,EVENT 13 END,
1045,2023-11-29 20:13:23,,New online application received,New online application received,
1045,2023-11-29 20:28:07,Manager-000006,Request info,Request info,
1045,2023-11-29 20:45:38,,info received,info received,
1045,2023-11-29 20:45:48,Clerk-000004,Check for completeness,Check for completeness,
1045,2023-11-29 20:58:28,Manager-000002,Request info,Request info,
1045,2023-11-29 21:18:26,,info received,info received,
1045,2023-11-29 21:18:36,Clerk-000005,Check for completeness,Check for completeness,
1045,2023-11-29 21:38:56,Manager-000001,Request info,Request info,
1045,2023-11-29 21:42:59,,info received,info received,
1045,2023-11-29 21:43:09,Clerk-000006,Check for completeness,Check for completeness,
1045,2023-11-29 22:02:40,Manager-000005,Request info,Request info,
1045,2023-11-29 22:15:31,,info received,info received,
1045,2023-11-29 22:15:41,Clerk-000001,Check for completeness,Check for completeness,
1045,2023-11-29 22:27:34,Clerk-000005,Perform checks,Perform checks,
1045,2023-11-29 22:33:05,Manager-000001,Make decision,Make decision,
1045,2023-11-29 22:46:58,Manager-000003,notify reject,notify reject,
1045,2023-11-29 22:54:38,,time out,time out,
1045,2023-11-29 22:54:48,,EVENT 13 END,EVENT 13 END,
1046,2023-11-29 20:19:23,Clerk-000005,Check for completeness,Check for completeness,
1046,2023-11-29 20:19:23,,New online application received,New online application received,
1046,2023-11-29 20:29:59,Manager-000004,Make decision,Make decision,
1046,2023-11-29 21:05:14,Manager-000003,notify reject,notify reject,
1046,2023-11-29 21:08:51,,time out,time out,
1046,2023-11-29 21:09:01,,EVENT 13 END,EVENT 13 END,
1047,2023-11-29 21:21:03,Clerk-000006,Check for completeness,Check for completeness,
1047,2023-11-29 21:21:03,,New online application received,New online application received,
1047,2023-11-29 21:21:48,Clerk-000003,Perform checks,Perform checks,
1047,2023-11-29 21:39:20,Manager-000004,Make decision,Make decision,
1047,2023-11-29 21:41:31,Manager-000003,notify reject,notify reject,
1047,2023-11-29 21:56:35,,time out,time out,
1047,2023-11-29 21:56:45,,EVENT 13 END,EVENT 13 END,
1048,2023-11-30 00:05:42,Clerk-000003,Check for completeness,Check for completeness,
1048,2023-11-30 00:05:42,,New online application received,New online application received,
1048,2023-11-30 00:07:55,Manager-000002,Request info,Request info,
1048,2023-11-30 00:18:24,,info received,info received,
1048,2023-11-30 00:18:34,Clerk-000004,Check for completeness,Check for completeness,
