Case,Timestamp,Resource,Activity,Activity_fixed,label
9634805,2014-09-02 07:00:21,560890,phase decision rezdy,phase decision rezdy,distorted label(Proximity)
9634805,2014-09-02 07:00:24,560890,erad publication date field,read publication date field,distorted label(Interchange)
9800628,2014-03-25 08:00:20,560912,create procedure confirmaton,create procedure confirmation,distorted label(Skip)
9800628,2014-06-02 07:00:39,2670601,Decision keep permanently suspended,decision keep permanently suspended,distorted label(UpLow)
9819575,2014-03-20 08:00:53,560925,regiLster submission date request,register submission date request,distorted label(Insert)
9819575,2014-03-24 08:00:20,560925,create aubcases completeness,create aubcases completeness,distorted label(Proximity)
9819575,2014-03-24 08:00:23,560925,investigat BAG objects,investigat BAG objects,distorted label(Skip)
9819575,2014-05-22 07:00:55,2670601,Decision date prior to decision,decision date prior to decision,distorted label(UpLow)
9819575,2014-05-22 07:01:00,2670601,phase dceision ready,phase dceision ready,distorted label(Interchange)
9819575,2014-05-22 07:01:03,2670601,request ocmplete,request ocmplete,distorted label(Interchange)
9819575,2014-05-27 07:00:33,560912,Phase decision taken,phase decision taken,distorted label(UpLow)
9819575,2014-05-27 07:00:37,560912,strt decision phase decision permitting sent,start decision phase decision permitting sent,distorted label(Skip)
9843323,2014-05-13 07:01:11,2670601,article34  WABO applies,article34  WABO applies,distorted label(Skip)
9843323,2014-05-13 07:01:17,2670601,Create monitoring case,Create monitoring case,distorted label(UpLow)
9863829,2014-04-08 07:00:35,560912,phase appiication received,phase appiication received,distorted label(Proximity)
9863829,2014-04-08 07:00:36,560912,phased application,phased application,distorted label(Interchange)
9863829,2014-09-23 07:00:10,560912,grounds for refusaql,grounds for refusal,distorted label(Insert)
9863829,2014-11-18 08:00:09,560912,Phase decision taken,phase decision taken,distorted label(UpLow)
9863829,2014-11-26 08:00:03,560912,date decision for inspectwion,date decision for inspection,distorted label(Insert)
9888564,2014-03-31 07:00:59,9264148,senNd confirmation receipt,send confirmation receipt,distorted label(Insert)
9888564,2014-05-09 07:00:45,2670601,phase pFrocedure extended,phase procedure extended,distorted label(Insert)
9888564,2014-07-03 07:00:25,2670601,start decision pase decision permitting sent,start decision phase decision permitting sent,distorted label(Skip)
9928031,2014-05-21 07:00:11,560912,creatixng cover letter decision,creating cover letter decision,distorted label(Insert)
9928031,2014-05-21 07:00:14,560912,phase decisions ent,phase decisions ent,distorted label(Interchange)
9935064,2014-04-03 07:01:11,560872,create procJedure confirmation,create procedure confirmation,distorted label(Insert)
9935064,2014-07-07 07:01:01,560950,request comlete,request comlete,distorted label(Skip)
9935064,2014-07-07 07:01:02,560950,rwtrieve missing data,retrieve missing data,distorted label(Proximity)
9935064,2014-07-08 07:00:05,560950,Set decision phase decision permitting decided,set decision phase decision permitting decided,distorted label(UpLow)
9935064,2014-09-09 07:00:04,560950,phase dfecision irrevocable,phase decision irrevocable,distorted label(Insert)
10053042,2014-07-01 07:00:02,560912,creating cover leter decision,creating cover letter decision,distorted label(Skip)
10083315,2014-07-07 07:01:29,2670601,treat subcases contet,treat subcases content,distorted label(Skip)
10186644,2014-05-15 07:00:49,9264148,sen dconfirmation receipt,sen dconfirmation receipt,distorted label(Interchange)
10186644,2014-06-10 07:00:13,560872,enter receipVt of additional data,enter receipt of additional data,distorted label(Insert)
10186644,2014-06-12 07:00:31,560872,Receive additional information,receive additional information,distorted label(UpLow)
10186644,2014-06-20 07:00:06,2670601,decision adte prior to decision,decision adte prior to decision,distorted label(Interchange)
10292508,2014-05-12 07:00:12,560872,start WABLprocedure,start WABLprocedure,distorted label(Proximity)
10294414,2014-05-12 07:00:24,560872,send confrimation receipt,send confrimation receipt,distorted label(Interchange)
10295206,2014-05-07 07:01:02,9264148,register submission date request,register submission date request,distorted label(Interchange)
10295206,2014-05-15 07:00:56,560872,creating cover lette rdecision,creating cover lette rdecision,distorted label(Interchange)
10295206,2014-05-15 07:01:00,560872,Enter senddate decision environmental permit,enter senddate decision environmental permit,distorted label(UpLow)
10295206,2014-05-15 07:01:04,560872,Phase application receptive,phase application receptive,distorted label(UpLow)
10295206,2014-07-31 07:00:06,560872,phase decision irrevocanle,phase decision irrevocanle,distorted label(Proximity)
10432793,2014-08-11 07:00:08,2670601,enter receipt of additonal data,enter receipt of additional data,distorted label(Skip)
10434329,2014-08-18 07:00:06,2670601,Enter senddate procedure term extension,enter senddate procedure term extension,distorted label(UpLow)
10434329,2014-11-18 08:00:16,11744364,Create draft environtmental permit,Create draft environtmental permit,distorted label(UpLow)
10434329,2014-11-18 08:00:24,11744364,set decisiog status,set decisiog status,distorted label(Proximity)
10547191,2014-06-23 07:00:51,9264148,generating decision egvironmental permit,generating decision environmental permit,distorted label(Proximity)
10547191,2014-06-23 07:00:52,9264148,grounds for refusaGl,grounds for refusal,distorted label(Insert)
10547191,2014-06-23 07:01:02,9264148,suspension groundapplicable,suspension ground applicable,distorted label(Skip)
10547191,2014-06-30 07:00:50,560872,ente senddate decision environmental permit,enter senddate decision environmental permit,distorted label(Skip)
10547191,2014-08-21 07:00:11,560872,Enter senddate decision,enter senddate decision,distorted label(UpLow)
10549639,2014-07-22 07:00:43,560890,set decision phase decision permifting decided,set decision phase decision permitting decided,distorted label(Proximity)
10563369,2014-06-06 07:00:06,560872,create subcases completfness,create subcases completfness,distorted label(Proximity)
10564529,2014-06-06 07:00:16,560872,oLO messaging active,OLO messaging active,distorted label(UpLow)
10564529,2014-06-06 07:00:25,560872,read field phased applicatino,read field phased application,distorted label(Interchange)
10564529,2014-06-06 07:00:28,560872,send confirmation erceipt,send confirmation receipt,distorted label(Interchange)
10564529,2014-10-28 08:00:13,11744364,Submit draft decision,Submit draft decision,distorted label(UpLow)
10564529,2014-10-29 08:00:20,560912,Enrich draft decision,Enrich draft decision,distorted label(UpLow)
10658878,2014-08-11 07:00:49,560872,receive additaional information,receive additional information,distorted label(Insert)
10658878,2014-08-15 07:00:12,2670601,phase advice khown,phase advice khown,distorted label(Proximity)
10658878,2014-08-19 07:00:06,560890,transcript decision environmental perimt to stakeholders,transcript decision environmental permit to stakeholders,distorted label(Interchange)
10680228,2014-06-20 07:00:30,560872,register submission date equest,register submission date request,distorted label(Skip)
10680228,2014-06-26 07:00:24,560872,create procedure onfirmation,create procedure confirmation,distorted label(Skip)
10680228,2014-06-26 07:00:31,560872,read field pnased application,read field phased application,distorted label(Proximity)
10786320,2014-07-21 07:00:33,560872,ask stakeholdersv iews,ask stakeholdersv iews,distorted label(Interchange)
10786320,2014-07-22 07:01:21,560872,set decision phase devision permitting decided,set decision phase decision permitting decided,distorted label(Proximity)
10786320,2014-09-22 07:00:11,560872,phase case handed,phase case handed,distorted label(Skip)
10853127,2014-07-23 07:00:58,2670601,Send confirmation receipt,send confirmation receipt,distorted label(UpLow)
10853127,2014-08-01 07:00:17,2670601,decision date prior to deciion,decision date prior to decision,distorted label(Skip)
10880883,2014-07-15 07:00:25,560912,OLO messaging actlive,OLO messaging actlive,distorted label(Insert)
10880883,2014-08-01 07:00:37,2670601,enter senddate decision permanent uspension,enter senddate decision permanent suspension,distorted label(Skip)
10880883,2014-08-01 07:00:45,2670601,start decision phase pemranent suspension sent,start decision phase permanent suspension sent,distorted label(Interchange)
10885734,2014-08-04 07:00:22,2670601,create lettr requesting missing data,create letter requesting missing data,distorted label(Skip)
10885734,2014-09-26 07:00:11,2670601,puase advice known,puase advice known,distorted label(Proximity)
10885734,2014-09-26 07:00:18,2670601,set decision sattus,set decision sattus,distorted label(Interchange)
10885734,2014-09-30 07:00:11,560912,refister objection and appeal periods,register objection and appeal periods,distorted label(Proximity)
10909487,2014-07-09 07:00:41,560872,register subnission date request,register submission date request,distorted label(Proximity)
10909487,2014-09-01 07:00:05,2670601,enter gsenddate procedure term extension,enter senddate procedure term extension,distorted label(Insert)
10909487,2014-09-02 07:00:40,560890,transcript decision environmental permLit to stakeholders,transcript decision environmental permit to stakeholders,distorted label(Insert)
10948750,2014-10-24 07:00:12,560890,decision date prior to dfcision,decision date prior to decision,distorted label(Proximity)
10949790,2014-08-08 07:00:15,2670601,phase pplication receptive,phase application receptive,distorted label(Skip)
10949790,2014-08-08 07:00:19,2670601,send lstter in progress,send lstter in progress,distorted label(Proximity)
10949790,2014-08-08 07:00:21,2670601,submit edcision,submit edcision,distorted label(Interchange)
10949790,2014-08-18 07:00:38,560890,transcript decision evironmental permit to stakeholders,transcript decision environmental permit to stakeholders,distorted label(Skip)
10958968,2014-09-23 07:00:38,560912,Submit decision,submit decision,distorted label(UpLow)
10997930,2014-09-25 07:00:25,560912,suspensio ground applicable,suspension ground applicable,distorted label(Skip)
11031897,2014-09-25 07:00:35,560872,enter senxdate decision environmental permit,enter senddate decision environmental permit,distorted label(Proximity)
11031897,2014-09-25 07:00:39,560872,phyase application receptive,phase application receptive,distorted label(Insert)
11031897,2014-09-25 07:00:50,560872,Transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,distorted label(UpLow)
11031897,2014-09-29 07:00:46,560872,Start decision phase decision permitting sent,start decision phase decision permitting sent,distorted label(UpLow)
11092833,2014-09-08 07:01:02,560872,article 34  WAOB applies,article 34  WAOB applies,distorted label(Interchange)
11092833,2014-09-08 07:01:16,560872,phase decision feady,phase decision feady,distorted label(Proximity)
11092833,2014-11-06 08:00:25,560872,Phase decision irrevocable,phase decision irrevocable,distorted label(UpLow)
