Case,Timestamp,Activity,Activity_fixed,ishomonymous,label
10154600,2014-06-11 07:00:56,start WABOprocedure,start WABOprocedure,0,
10154600,2014-06-30 07:00:39,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10154600,2014-06-30 07:00:40,register date environmental permit decision,register date environmental permit decision,0,
10154600,2014-06-30 07:00:41,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10154600,2014-06-30 07:00:42,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
10154600,2014-07-02 07:00:02,article 34  WABO applies,article 34  WABO applies,0,
10154600,2014-07-02 07:00:03,ask stakeholders views,ask stakeholders views,0,
10154600,2014-07-02 07:00:04,assessment of content completed,assessment of content completed,0,
10154600,2014-07-02 07:00:05,by law,by law,0,
10154600,2014-07-02 07:00:06,completed subcases content,completed subcases content,0,
10154600,2014-07-02 07:00:07,coordination of application,coordination of application,0,
10154600,2014-07-02 07:00:08,create procedure confirmation,enter senddate procedure confirmation,0,
10154600,2014-07-02 07:00:09,creating environmental permit decision,creating environmental permit decision,0,
10154600,2014-07-02 07:00:10,decision date prior to decision,decision date prior to decision,0,
10154600,2014-07-02 07:00:11,grounds for refusal,grounds for refusal,0,
10154600,2014-07-02 07:00:12,phase advice known,phase advice known,0,
10154600,2014-07-02 07:00:13,phase application receptive,phase application received,0,
10154600,2014-07-02 07:00:14,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10154600,2014-07-02 07:00:15,request complete,request complete,0,
10154600,2014-07-02 07:00:16,send letter in progress,send letter in progress,0,
10154600,2014-07-02 07:00:17,set decision status,set decision status,0,
10154600,2014-07-02 07:00:18,start WABOprocedure,start WABOprocedure,0,
10154600,2014-07-02 07:00:19,suspension ground applicable,suspension ground applicable,0,
10154600,2014-07-02 07:00:20,treat subcases content,treat subcases content,0,
10154600,2014-07-03 07:00:33,create monitoring case,create monitoring case,0,
10154600,2014-07-03 07:00:34,creating cover letter decision,creating cover letter decision,0,
10154600,2014-07-03 07:00:35,enter senddate decision,enter senddate decision,0,
10154600,2014-07-03 07:00:36,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10154600,2014-07-03 07:00:37,generating decision environmental permit,generating decision environmental permit,0,
10154600,2014-07-03 07:00:38,phase decision sent,phase decision sent,0,
10154600,2014-07-03 07:00:39,phase decision taken,phase decision taken,0,
10154600,2014-07-03 07:00:40,register objection and appeal periods,register objection and appeal periods,0,
10154600,2014-07-03 07:00:41,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10186016,2014-05-02 07:00:40,register submission date request,register submission date request,0,
10186016,2014-05-15 07:00:28,OLO messaging active,OLO messaging active,0,
10186016,2014-05-15 07:00:29,create procedure confirmation,enter senddate procedure confirmation,0,
10186016,2014-05-15 07:00:30,create publication document,create publication document,0,
10186016,2014-05-15 07:00:31,create subcases completeness,create subcases completeness,0,
10186016,2014-05-15 07:00:32,forward to the competent authority,forward to the competent authority,0,
10186016,2014-05-15 07:00:33,phase application received,phase application received,0,
10186016,2014-05-15 07:00:34,registration date publication,registration date publication,0,
10186016,2014-05-15 07:00:35,regular procedure without MER,regular procedure without MER,0,
10186016,2014-05-15 07:00:36,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10186016,2014-05-15 07:00:37,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10186016,2014-05-15 07:00:38,start WABOprocedure,start WABOprocedure,0,
10186016,2014-06-13 07:00:41,create letter requesting missing data,create letter requesting missing data,0,
10186016,2014-06-13 07:00:42,enter senddate retrieve missing data,retrieve missing data,0,
10186016,2014-06-13 07:00:43,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10186016,2014-06-13 07:00:44,request complete,request complete,0,
10186016,2014-06-13 07:00:45,term for supplying missing data,term for supplying missing data,0,
10186016,2014-06-17 07:00:37,phase asked additional information,phase asked additional information,0,
10186016,2014-06-17 07:00:38,retrieve missing data,retrieve missing data,0,
10186016,2014-06-25 07:00:07,receive additional information,receive additional information,0,
10186016,2014-06-30 07:00:43,enter receipt of additional data,enter receipt of additional data,0,
10186016,2014-06-30 07:00:44,phase additional information received,receive additional information,0,
10186016,2014-07-07 07:01:30,MER present in supplement,MER present in supplement,0,
10186016,2014-07-07 07:01:31,article 34  WABO applies,article 34  WABO applies,0,
10186016,2014-07-07 07:01:32,ask stakeholders views,ask stakeholders views,0,
10186016,2014-07-07 07:01:33,assessment of content completed,assessment of content completed,0,
10186016,2014-07-07 07:01:34,completed subcases content,completed subcases content,0,
10186016,2014-07-07 07:01:35,grounds for refusal,grounds for refusal,0,
10186016,2014-07-07 07:01:36,phase advice known,phase advice known,0,
10186016,2014-07-07 07:01:37,phase application receptive,phase application received,0,
10186016,2014-07-07 07:01:38,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10186016,2014-07-07 07:01:39,procedure change after completeness,procedure change after completeness,0,
10186016,2014-07-07 07:01:40,request complete,request complete,0,
10186016,2014-07-07 07:01:41,send confirmation receipt additional data,send confirmation receipt additional data,0,
10186016,2014-07-07 07:01:42,send letter in progress,send letter in progress,0,
10186016,2014-07-07 07:01:43,treat subcases content,treat subcases content,0,
10186016,2014-07-09 07:00:29,create cover letter extend procedure term,create cover letter extend procedure term,0,
10186016,2014-07-09 07:00:30,create decision procedure term extension,enter senddate decision procedure term extension,0,
10186016,2014-07-09 07:00:31,creating decision procedure term extension,enter senddate decision procedure term extension,0,
10186016,2014-07-09 07:00:32,decision date prior to decision,decision date prior to decision,0,
10186016,2014-07-09 07:00:33,enter senddate procedure term extension,enter senddate decision procedure term extension,0,
10186016,2014-07-09 07:00:34,extend procedure term,extend procedure term,0,
10186016,2014-07-09 07:00:35,phase procedure extended,phase procedure extended,0,
10186016,2014-07-09 07:00:36,register number of days extension period,register number of days extension period,0,
10186016,2014-07-09 07:00:37,set decision status,set decision status,0,
10186016,2014-07-09 07:00:38,start decision phase extension granted,start decision phase extension granted,0,
10186016,2014-07-10 07:00:06,enter senddate decision procedure term extension,enter senddate decision procedure term extension,0,
10186016,2014-07-10 07:00:07,start decision phase extension granted,start decision phase extension granted,0,
10186016,2014-08-07 07:00:03,by law,by law,0,
10186016,2014-08-07 07:00:04,coordination of application,coordination of application,0,
10186016,2014-08-07 07:00:05,creating environmental permit decision,creating environmental permit decision,0,
10186016,2014-08-07 07:00:06,decision date prior to decision,decision date prior to decision,0,
10186016,2014-08-07 07:00:07,generating decision environmental permit,generating decision environmental permit,0,
10186016,2014-08-07 07:00:08,phase decision ready,phase decision ready,0,
10186016,2014-08-07 07:00:09,set decision status,set decision status,0,
10186016,2014-08-07 07:00:10,submit decision,submit decision,0,
10186016,2014-08-07 07:00:11,suspension ground applicable,suspension ground applicable,0,
10186016,2014-08-12 07:00:13,create monitoring case,create monitoring case,0,
10186016,2014-08-12 07:00:14,creating cover letter decision,creating cover letter decision,0,
10186016,2014-08-12 07:00:15,enter senddate decision,enter senddate decision,0,
10186016,2014-08-12 07:00:16,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10186016,2014-08-12 07:00:17,phase decision sent,phase decision sent,0,
10186016,2014-08-12 07:00:18,phase decision taken,phase decision taken,0,
10186016,2014-08-12 07:00:19,record date of decision environmental permit,record date of decision environmental permit,0,
10186016,2014-08-12 07:00:20,register objection and appeal periods,register objection and appeal periods,0,
10186016,2014-08-12 07:00:21,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10186016,2014-08-12 07:00:22,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
10186016,2014-08-12 07:00:23,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10186644,2014-05-01 07:01:37,register submission date request,register submission date request,0,
10186644,2014-05-15 07:00:39,OLO messaging active,OLO messaging active,0,
10186644,2014-05-15 07:00:40,create procedure confirmation,enter senddate procedure confirmation,0,
10186644,2014-05-15 07:00:41,create publication document,create publication document,0,
10186644,2014-05-15 07:00:42,create subcases completeness,create subcases completeness,0,
10186644,2014-05-15 07:00:43,forward to the competent authority,forward to the competent authority,0,
10186644,2014-05-15 07:00:44,phase application received,phase application received,0,
10186644,2014-05-15 07:00:45,publish,publish,0,
10186644,2014-05-15 07:00:46,registration date publication,registration date publication,0,
10186644,2014-05-15 07:00:47,regular procedure without MER,regular procedure without MER,0,
10186644,2014-05-15 07:00:48,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10186644,2014-05-15 07:00:49,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10186644,2014-05-15 07:00:50,start WABOprocedure,start WABOprocedure,0,
10186644,2014-06-04 07:00:11,create letter requesting missing data,create letter requesting missing data,0,
10186644,2014-06-04 07:00:12,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
